sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-001517,Soldier,Colony-A,24.9,27,0.133,31.2,43.2,5.86,16.76,0.262,21,19,15.66,1,1
NMR-001518,Worker,Colony-A,21.5,86,0.146,31.8,34.3,8.51,13.56,0.247,32,9,22.4,1,1
NMR-001519,Worker,Colony-E,26.7,16,0.371,32.4,11.9,8.14,23.71,0.409,27,17,17.41,0,0
NMR-001520,Worker,Colony-A,27.3,34,0.228,31.2,32.4,8.65,16.0,0.216,22,11,21.2,1,0
NMR-001521,Worker,Colony-C,19.7,66,0.218,31.9,21.1,7.86,14.24,0.544,24,10,19.2,0,1
NMR-001522,Worker,Colony-D,26.4,53,0.287,32.9,16.7,6.68,13.5,0.082,23,9,19.34,1,1
NMR-001523,Worker,Colony-E,28.4,150,0.23,32.0,28.1,7.55,23.22,0.211,26,10,17.76,1,1
NMR-001524,Worker,Colony-B,20.5,185,0.226,32.4,19.6,6.23,14.63,0.296,18,14,18.6,1,0
NMR-001525,Soldier,Colony-B,31.6,68,0.198,33.9,18.6,7.44,10.28,0.254,30,17,16.97,0,0
NMR-001526,Worker,Colony-E,30.2,35,0.177,33.5,34.6,4.07,7.89,0.33,25,15,25.38,1,0
NMR-001527,Worker,Colony-D,37.8,39,0.321,30.7,9.4,4.88,15.81,0.277,32,15,23.06,0,1
NMR-001528,Worker,Colony-C,41.8,16,0.174,33.3,9.4,8.29,20.15,0.477,21,9,20.85,1,0
NMR-001529,Queen,Colony-B,35.7,48,0.256,32.5,32.2,8.04,4.64,0.315,16,16,19.42,1,1
NMR-001530,Worker,Colony-D,23.9,53,0.216,34.2,17.0,7.91,14.6,0.314,24,13,20.21,0,0
NMR-001531,Worker,Colony-A,24.2,35,0.204,33.0,37.1,6.59,10.21,0.15,25,13,19.36,1,0
NMR-001532,Soldier,Colony-B,28.4,59,0.121,32.5,15.5,7.53,8.88,0.235,18,14,18.88,1,1
NMR-001533,Worker,Colony-E,42.9,41,0.172,31.4,9.9,5.6,13.27,0.542,22,12,18.13,0,0
NMR-001534,Soldier,Colony-A,37.6,56,0.162,30.7,42.3,6.68,11.65,0.246,29,7,13.65,1,0
NMR-001535,Soldier,Colony-B,16.7,27,0.223,32.7,13.7,7.81,11.4,0.401,23,9,19.59,1,0
NMR-001536,Worker,Colony-D,31.7,81,0.202,32.3,18.4,6.76,16.46,0.404,17,15,22.98,1,1
NMR-001537,Worker,Colony-C,25.3,37,0.296,31.5,15.1,6.14,20.72,0.561,32,10,18.39,0,0
NMR-001538,Worker,Colony-A,24.6,31,0.195,30.9,21.1,6.33,13.48,0.249,21,13,17.06,1,1
NMR-001539,Soldier,Colony-A,36.1,40,0.157,32.3,29.5,5.65,10.24,0.29,36,12,15.72,1,1
NMR-001540,Soldier,Colony-E,27.2,44,0.258,32.7,12.0,6.6,20.19,0.671,22,5,24.78,1,0
NMR-001541,Worker,Colony-C,36.5,15,0.296,32.7,15.3,8.74,10.39,0.527,27,22,21.25,1,0
NMR-001542,Worker,Colony-B,33.7,51,0.392,33.4,13.5,6.13,20.57,0.136,32,13,11.9,0,1
NMR-001543,Worker,Colony-E,25.5,39,0.23,31.5,13.5,7.88,10.45,0.116,27,12,20.14,0,0
NMR-001544,Soldier,Colony-D,37.2,45,0.218,32.1,10.4,5.31,9.77,0.289,26,10,16.4,1,1
NMR-001545,Soldier,Colony-D,42.8,60,0.297,31.3,14.5,7.04,9.81,0.369,24,10,19.12,1,0
NMR-001546,Worker,Colony-C,24.0,48,0.285,31.8,9.7,6.33,10.07,0.143,28,8,14.24,0,1
NMR-001547,Breeder,Colony-A,32.9,58,0.328,32.5,17.7,7.27,2.75,0.32,24,8,16.79,0,1
NMR-001548,Breeder,Colony-B,40.2,92,0.38,31.4,14.8,7.97,10.64,0.117,28,14,15.31,0,1
NMR-001549,Worker,Colony-D,27.1,41,0.205,32.3,10.0,6.37,13.2,0.267,25,12,20.02,0,1
NMR-001550,Soldier,Colony-B,31.2,67,0.226,34.4,15.4,7.18,13.98,0.28,25,14,22.37,0,0
NMR-001551,Soldier,Colony-C,33.3,55,0.221,32.7,18.2,6.82,11.78,0.236,26,8,19.55,1,0
NMR-001552,Worker,Colony-E,34.4,103,0.322,31.7,39.2,5.69,12.69,0.464,24,9,21.63,1,1
NMR-001553,Soldier,Colony-A,32.3,79,0.24,32.1,7.1,7.22,10.12,0.276,24,10,19.53,0,1
NMR-001554,Soldier,Colony-B,23.4,50,0.35,30.5,36.6,6.6,9.31,0.201,25,11,14.35,1,0
NMR-001555,Soldier,Colony-D,32.2,52,0.319,33.7,15.7,3.57,11.34,0.355,36,8,20.01,0,0
NMR-001556,Worker,Colony-D,20.4,73,0.257,30.3,8.0,7.93,23.87,0.446,21,15,18.45,0,0
NMR-001557,Breeder,Colony-E,46.6,31,0.266,34.0,32.2,5.67,3.91,0.282,26,7,20.89,1,0
NMR-001558,Worker,Colony-A,35.6,96,0.511,31.9,42.0,6.56,12.87,0.395,30,7,19.82,0,1
NMR-001559,Worker,Colony-A,34.4,35,0.313,31.8,30.9,8.43,16.37,0.232,16,10,19.44,1,0
NMR-001560,Worker,Colony-A,38.3,31,0.257,33.9,10.2,8.33,13.04,0.142,31,11,21.91,0,0
NMR-001561,Worker,Colony-A,31.4,26,0.256,31.2,14.9,5.78,11.13,0.168,30,9,18.95,0,1
NMR-001562,Worker,Colony-B,21.3,32,0.254,32.0,21.0,7.41,15.79,0.296,20,8,19.82,1,1
NMR-001563,Worker,Colony-E,30.6,43,0.304,33.5,23.0,9.29,8.51,0.337,16,10,22.83,0,0
NMR-001564,Worker,Colony-C,37.0,49,0.247,31.5,11.9,5.82,18.11,0.504,25,10,22.95,0,1
NMR-001565,Worker,Colony-E,39.7,51,0.344,32.9,23.9,7.47,17.95,0.131,29,15,23.44,1,0
NMR-001566,Worker,Colony-E,31.8,43,0.191,32.0,18.1,6.56,9.86,0.093,21,17,21.83,1,1
NMR-001567,Worker,Colony-B,30.1,65,0.254,31.6,17.0,6.01,14.24,0.443,21,12,18.11,0,1
NMR-001568,Soldier,Colony-E,35.3,25,0.242,32.6,24.1,7.0,20.85,0.201,24,20,18.76,1,0
NMR-001569,Soldier,Colony-A,31.8,60,0.192,33.3,7.1,6.98,6.87,0.155,24,10,17.46,0,0
NMR-001570,Worker,Colony-A,30.7,46,0.317,33.0,25.0,6.86,14.36,0.243,25,12,23.42,1,0
NMR-001571,Worker,Colony-A,24.3,63,0.262,31.6,12.4,6.36,21.26,0.58,17,7,18.96,1,0
NMR-001572,Worker,Colony-C,33.9,29,0.199,31.4,23.4,7.25,11.79,0.336,23,12,20.06,1,0
NMR-001573,Worker,Colony-E,34.0,52,0.293,32.5,16.1,6.17,11.75,0.171,24,13,19.28,1,1
NMR-001574,Worker,Colony-A,28.2,53,0.21,32.5,38.2,6.58,12.42,0.274,28,12,17.78,1,1
NMR-001575,Worker,Colony-D,31.0,45,0.218,32.5,29.8,5.2,13.95,0.062,17,7,23.01,1,1
NMR-001576,Worker,Colony-E,15.9,35,0.133,32.3,16.2,7.02,14.44,0.083,24,6,27.34,1,1
NMR-001577,Soldier,Colony-D,39.1,44,0.222,32.5,13.0,8.48,6.16,0.53,20,17,19.87,0,1
NMR-001578,Worker,Colony-D,30.9,58,0.132,32.7,14.9,6.73,15.68,0.577,24,9,14.14,1,1
NMR-001579,Queen,Colony-E,44.5,40,0.211,31.5,31.5,7.34,10.5,0.329,25,13,15.8,1,1
NMR-001580,Queen,Colony-D,52.2,29,0.167,31.3,16.3,6.82,-1.35,0.359,17,6,23.76,0,0
NMR-001581,Soldier,Colony-E,31.6,69,0.329,31.0,13.0,5.73,10.51,0.316,20,14,21.83,0,0
NMR-001582,Soldier,Colony-E,31.8,41,0.37,32.9,17.0,5.79,17.78,0.147,10,14,16.24,0,1
NMR-001583,Worker,Colony-D,30.4,71,0.324,32.6,20.7,8.11,13.52,0.413,23,11,23.11,0,1
NMR-001584,Worker,Colony-C,20.8,89,0.217,31.3,19.5,7.06,7.05,0.224,17,13,15.67,1,0
NMR-001585,Worker,Colony-A,26.4,57,0.289,31.3,18.2,6.33,19.97,0.317,30,4,18.31,0,1
NMR-001586,Soldier,Colony-D,26.7,37,0.257,31.2,19.7,5.1,14.14,0.51,16,16,19.34,1,0
NMR-001587,Soldier,Colony-D,45.0,95,0.214,33.1,39.5,6.14,5.23,0.29,23,5,18.18,0,1
NMR-001588,Soldier,Colony-C,40.0,64,0.26,32.7,11.5,8.06,9.24,0.435,22,11,16.16,0,1
NMR-001589,Queen,Colony-A,40.8,65,0.211,33.1,23.2,5.86,3.06,0.246,20,16,23.08,0,0
NMR-001590,Breeder,Colony-B,38.7,31,0.248,31.9,9.4,8.25,4.44,0.541,25,7,16.21,0,0
NMR-001591,Worker,Colony-C,21.0,70,0.166,31.3,20.6,5.91,12.04,0.556,25,6,23.06,1,0
NMR-001592,Worker,Colony-D,21.1,47,0.398,31.8,17.1,7.2,11.56,0.263,19,3,17.58,0,1
NMR-001593,Soldier,Colony-A,20.5,42,0.199,31.1,19.6,8.77,22.19,0.619,22,12,20.47,0,0
NMR-001594,Worker,Colony-A,23.4,98,0.472,32.1,20.8,9.4,8.06,0.44,15,13,20.49,1,1
NMR-001595,Soldier,Colony-E,28.6,71,0.307,34.0,11.2,7.07,12.9,0.075,31,10,23.8,0,0
NMR-001596,Worker,Colony-D,27.8,38,0.351,33.5,20.4,7.46,24.14,0.434,26,10,13.71,0,0
NMR-001597,Worker,Colony-B,26.3,36,0.239,31.9,11.7,5.18,14.67,0.359,26,6,24.55,0,1
NMR-001598,Breeder,Colony-A,36.1,153,0.212,34.4,24.9,7.14,12.44,0.125,20,10,23.26,1,0
NMR-001599,Breeder,Colony-D,27.5,47,0.17,31.8,31.8,6.57,9.49,0.452,22,11,22.61,1,1
NMR-001600,Worker,Colony-A,33.9,53,0.213,31.7,12.1,6.65,11.46,0.281,10,10,19.6,0,0
NMR-001601,Worker,Colony-C,31.0,46,0.306,32.8,21.6,6.94,13.89,0.234,26,10,18.82,0,1
NMR-001602,Soldier,Colony-B,32.4,59,0.238,31.4,19.1,5.95,14.4,0.676,23,7,12.56,1,1
NMR-001603,Soldier,Colony-D,28.5,65,0.219,31.4,43.1,5.68,6.43,0.104,22,16,17.49,1,0
NMR-001604,Worker,Colony-D,29.6,52,0.164,32.4,22.9,8.17,11.15,0.155,22,14,28.4,1,1
NMR-001605,Soldier,Colony-A,23.3,47,0.278,31.4,28.4,7.64,9.5,0.195,24,5,19.21,1,0
NMR-001606,Worker,Colony-B,16.6,43,0.168,32.7,28.0,7.1,14.49,0.303,28,8,17.83,1,0
NMR-001607,Worker,Colony-B,27.7,93,0.293,31.1,61.3,7.32,23.51,0.238,24,15,22.56,1,1
NMR-001608,Worker,Colony-C,37.7,22,0.228,33.8,19.8,8.25,11.25,0.378,15,14,22.45,1,0
NMR-001609,Worker,Colony-A,30.1,43,0.235,32.2,14.0,5.27,13.98,0.167,29,10,19.09,1,1
NMR-001610,Soldier,Colony-E,34.2,77,0.278,31.8,10.1,7.26,6.66,0.237,24,8,22.53,1,1
NMR-001611,Soldier,Colony-C,33.5,101,0.323,32.4,13.2,6.33,16.48,0.307,20,11,23.32,1,1
NMR-001612,Worker,Colony-E,20.8,51,0.354,32.3,26.3,8.23,11.2,0.549,26,13,26.08,1,1
NMR-001613,Breeder,Colony-A,31.2,69,0.34,31.4,12.1,7.04,4.27,0.139,19,9,21.19,1,1
NMR-001614,Queen,Colony-E,39.5,108,0.271,31.9,16.4,6.4,-0.04,0.551,31,19,15.76,0,0
NMR-001615,Worker,Colony-A,32.4,52,0.256,31.5,9.9,5.51,16.2,0.448,25,7,16.96,0,0
NMR-001616,Worker,Colony-B,29.4,52,0.276,33.1,16.9,4.35,12.56,0.364,24,13,18.9,1,1
NMR-001617,Worker,Colony-C,37.7,58,0.265,33.1,18.6,7.44,16.78,0.16,16,12,18.41,0,0
NMR-001618,Breeder,Colony-B,36.0,16,0.412,31.4,39.5,7.52,6.96,0.397,39,9,20.04,1,0
NMR-001619,Worker,Colony-C,31.8,86,0.325,31.8,24.7,5.72,20.01,0.412,33,16,24.21,1,0
NMR-001620,Worker,Colony-A,17.4,66,0.487,33.1,28.6,6.81,11.99,0.304,30,15,20.88,1,0
NMR-001621,Queen,Colony-D,42.0,51,0.401,32.9,19.0,9.12,1.71,0.238,32,8,18.9,0,0
NMR-001622,Worker,Colony-E,36.8,68,0.174,32.8,25.3,6.74,14.31,0.533,20,10,23.1,1,0
NMR-001623,Worker,Colony-A,19.5,95,0.125,32.6,10.8,7.27,23.26,0.322,20,6,17.05,1,0
NMR-001624,Worker,Colony-A,29.0,61,0.167,30.7,17.9,6.72,33.38,0.469,22,12,15.59,1,0
NMR-001625,Soldier,Colony-E,37.0,125,0.284,32.3,19.6,6.02,18.16,0.526,31,10,17.99,1,0
NMR-001626,Worker,Colony-B,20.7,31,0.193,32.8,25.2,6.19,19.49,0.338,24,9,23.53,1,1
NMR-001627,Breeder,Colony-C,38.0,47,0.276,32.8,21.4,7.62,6.13,0.252,22,20,14.39,0,0
NMR-001628,Soldier,Colony-B,35.6,44,0.353,32.0,17.7,5.6,5.22,0.346,29,11,22.29,0,1
NMR-001629,Worker,Colony-D,32.1,102,0.258,31.8,35.8,5.47,26.82,0.506,35,9,16.18,1,1
NMR-001630,Worker,Colony-C,22.7,50,0.294,32.6,20.3,7.31,18.71,0.248,28,8,22.04,1,0
NMR-001631,Soldier,Colony-E,19.2,61,0.266,32.5,16.2,7.72,6.59,0.37,26,12,11.07,0,1
NMR-001632,Soldier,Colony-C,33.7,36,0.185,33.4,22.4,6.66,18.14,0.366,18,9,23.16,1,0
NMR-001633,Worker,Colony-D,23.9,50,0.298,31.7,4.1,7.54,13.64,0.286,27,11,21.02,0,1
NMR-001634,Worker,Colony-B,31.0,57,0.313,31.7,19.0,6.39,19.77,0.16,25,11,15.22,0,1
NMR-001635,Breeder,Colony-B,28.0,146,0.482,30.7,23.0,3.96,8.34,0.409,25,19,22.84,0,0
NMR-001636,Worker,Colony-E,10.7,43,0.324,33.1,34.1,10.47,12.25,0.372,19,9,20.78,1,0
NMR-001637,Worker,Colony-A,21.9,65,0.322,32.1,25.5,8.57,15.32,0.257,31,8,25.66,1,1
NMR-001638,Worker,Colony-D,29.5,50,0.18,33.1,21.7,7.6,13.45,0.225,31,15,14.37,0,1
NMR-001639,Worker,Colony-B,24.6,44,0.191,32.2,15.1,7.88,12.01,0.549,26,13,14.88,0,1
NMR-001640,Worker,Colony-A,17.4,26,0.295,33.4,18.5,7.45,11.5,0.317,23,8,16.19,0,0
NMR-001641,Soldier,Colony-B,22.5,47,0.21,34.1,21.3,6.1,15.76,0.599,22,14,20.37,1,0
NMR-001642,Worker,Colony-A,25.8,22,0.144,32.3,33.2,4.41,8.28,0.245,21,7,17.09,1,1
NMR-001643,Worker,Colony-D,28.7,40,0.222,32.3,20.3,6.14,49.57,0.286,24,14,13.02,0,1
NMR-001644,Soldier,Colony-E,31.2,51,0.261,33.9,13.2,7.9,23.13,0.404,21,15,22.34,0,0
NMR-001645,Queen,Colony-A,32.8,41,0.231,31.4,18.6,5.61,0.51,0.131,18,13,23.43,1,1
NMR-001646,Worker,Colony-B,37.9,78,0.259,31.0,43.6,6.64,8.69,0.394,29,8,22.32,1,0
NMR-001647,Worker,Colony-C,26.7,59,0.22,33.9,7.4,6.27,8.59,0.348,21,7,23.97,0,0
NMR-001648,Soldier,Colony-C,29.7,28,0.31,31.9,30.7,6.43,12.9,0.231,20,10,22.32,1,1
NMR-001649,Worker,Colony-D,33.7,67,0.287,31.7,10.8,7.5,19.3,0.569,27,7,29.14,1,1
NMR-001650,Breeder,Colony-A,36.7,84,0.213,34.0,25.8,5.77,6.99,0.505,18,11,18.91,1,0
NMR-001651,Worker,Colony-A,31.8,109,0.336,30.0,11.4,7.76,14.71,0.456,24,20,17.56,0,1
NMR-001652,Worker,Colony-C,32.4,31,0.208,31.8,12.4,6.46,10.72,0.271,21,17,19.87,1,1
NMR-001653,Worker,Colony-C,26.6,38,0.207,31.7,16.0,6.04,31.5,0.188,26,19,16.62,0,1
NMR-001654,Soldier,Colony-C,32.5,65,0.32,30.0,13.1,5.82,12.1,0.308,27,11,18.12,0,0
NMR-001655,Worker,Colony-E,32.0,114,0.264,32.3,27.4,5.91,22.04,0.345,32,13,20.1,1,0
NMR-001656,Worker,Colony-A,21.6,66,0.201,32.3,33.4,5.13,17.9,0.085,29,10,19.67,1,1
NMR-001657,Worker,Colony-A,16.3,71,0.288,33.1,21.2,5.86,17.85,0.245,30,14,15.54,0,0
NMR-001658,Worker,Colony-B,28.8,60,0.251,31.5,22.4,7.48,10.68,0.418,25,12,16.74,0,0
NMR-001659,Soldier,Colony-C,39.2,34,0.136,30.8,22.8,5.52,6.9,0.196,29,11,23.78,1,0
NMR-001660,Worker,Colony-E,34.9,52,0.356,32.0,16.9,7.71,14.32,0.124,35,6,23.65,1,1
NMR-001661,Breeder,Colony-C,36.4,34,0.248,32.4,12.9,6.28,27.63,0.382,26,17,20.92,0,1
NMR-001662,Soldier,Colony-B,36.9,55,0.331,30.7,7.3,7.71,17.41,0.235,29,9,18.11,0,1
NMR-001663,Soldier,Colony-A,29.0,72,0.198,31.8,21.5,3.42,13.83,0.201,29,7,21.47,1,0
NMR-001664,Worker,Colony-D,28.8,37,0.512,31.4,29.7,6.58,12.98,0.042,24,8,20.53,0,1
NMR-001665,Breeder,Colony-A,52.9,94,0.207,32.6,14.0,6.66,14.22,0.153,25,9,20.37,1,0
NMR-001666,Breeder,Colony-C,41.8,77,0.397,31.8,10.2,6.71,18.72,0.324,22,13,20.08,0,0
NMR-001667,Worker,Colony-D,38.8,58,0.332,32.1,23.7,9.31,13.43,0.563,28,12,14.23,0,1
NMR-001668,Breeder,Colony-A,36.5,44,0.219,30.5,18.7,5.86,1.78,0.215,21,13,15.68,1,0
NMR-001669,Soldier,Colony-B,36.0,159,0.264,32.5,12.9,6.95,9.7,0.261,28,7,18.16,0,1
NMR-001670,Worker,Colony-B,34.8,39,0.488,32.8,25.8,7.63,15.57,0.169,25,20,20.06,0,0
NMR-001671,Soldier,Colony-A,32.7,86,0.457,31.9,21.1,7.89,5.11,0.209,21,6,25.79,1,1
NMR-001672,Worker,Colony-B,12.6,49,0.181,30.4,49.8,7.27,10.7,0.426,16,12,19.89,1,0
NMR-001673,Worker,Colony-B,31.1,43,0.495,33.2,11.6,5.2,8.21,0.389,28,8,18.01,0,1
NMR-001674,Worker,Colony-E,16.7,18,0.266,32.7,25.3,8.52,14.82,0.186,29,11,22.99,1,0
NMR-001675,Worker,Colony-A,31.7,127,0.201,31.0,18.3,8.55,16.15,0.414,24,11,16.56,1,1
NMR-001676,Worker,Colony-E,18.7,45,0.268,31.2,18.1,6.3,9.4,0.335,26,7,19.06,0,0
NMR-001677,Worker,Colony-B,36.2,104,0.457,32.4,17.6,7.18,17.32,0.55,26,7,17.21,0,1
NMR-001678,Soldier,Colony-D,21.8,113,0.28,32.5,30.0,6.55,10.74,0.137,33,7,19.82,1,1
NMR-001679,Worker,Colony-D,39.6,70,0.126,31.6,13.5,7.79,9.26,0.336,32,7,22.53,1,1
NMR-001680,Worker,Colony-E,28.4,19,0.225,32.7,29.0,6.46,12.11,0.327,25,9,18.54,1,1
NMR-001681,Worker,Colony-B,18.5,11,0.324,33.2,9.9,7.17,12.39,0.493,25,7,23.72,0,0
NMR-001682,Worker,Colony-E,25.8,30,0.231,32.8,25.9,7.03,9.54,0.216,33,15,18.11,0,1
NMR-001683,Worker,Colony-E,37.9,58,0.134,32.2,30.7,4.53,9.57,0.058,27,7,18.26,1,1
NMR-001684,Worker,Colony-C,31.6,77,0.23,32.3,24.4,7.05,23.4,0.406,23,7,19.82,1,1
NMR-001685,Worker,Colony-D,26.9,72,0.201,31.3,15.8,4.78,26.64,0.401,27,6,13.1,0,0
NMR-001686,Worker,Colony-E,29.0,34,0.415,32.0,14.1,6.92,14.94,0.508,21,8,18.61,0,1
NMR-001687,Soldier,Colony-C,34.6,32,0.206,33.2,16.5,9.82,9.86,0.297,26,4,15.63,0,0
NMR-001688,Breeder,Colony-D,35.6,77,0.167,31.6,14.8,8.64,6.1,0.106,20,22,17.62,0,1
NMR-001689,Worker,Colony-B,32.9,74,0.399,32.7,17.8,6.19,16.02,0.219,25,11,23.16,1,0
NMR-001690,Worker,Colony-D,14.4,39,0.193,30.8,16.5,5.69,18.61,0.411,25,8,24.24,1,1
NMR-001691,Breeder,Colony-D,35.4,65,0.255,31.7,27.4,4.79,5.84,0.208,27,12,21.33,0,0
NMR-001692,Soldier,Colony-B,27.8,54,0.149,31.1,13.6,7.91,8.97,0.175,20,13,17.21,0,0
NMR-001693,Soldier,Colony-D,38.9,82,0.232,33.2,21.1,5.75,9.48,0.583,31,10,16.9,1,0
NMR-001694,Soldier,Colony-D,23.3,93,0.224,32.3,17.3,7.61,15.63,0.626,22,14,20.57,0,1
NMR-001695,Worker,Colony-E,30.1,55,0.24,30.9,15.2,7.12,9.4,0.327,35,9,15.02,1,0
NMR-001696,Soldier,Colony-D,34.7,23,0.257,31.4,22.2,6.83,6.61,0.345,28,8,22.15,0,0
NMR-001697,Soldier,Colony-A,42.6,101,0.237,32.5,12.1,7.3,8.61,0.328,19,7,15.72,0,1
NMR-001698,Soldier,Colony-C,40.3,98,0.182,32.3,20.8,5.4,6.43,0.234,22,12,17.93,0,0
NMR-001699,Breeder,Colony-C,40.3,143,0.209,32.5,18.0,8.39,35.43,0.151,16,13,25.54,0,1
NMR-001700,Worker,Colony-E,29.7,27,0.276,33.0,9.0,7.08,9.97,0.305,28,12,16.51,0,0
NMR-001701,Worker,Colony-B,30.3,87,0.274,33.7,15.4,6.62,20.37,0.097,24,5,23.17,0,0
NMR-001702,Worker,Colony-E,18.8,25,0.273,31.2,10.5,5.49,10.75,0.42,25,10,23.01,0,1
NMR-001703,Soldier,Colony-D,21.2,58,0.24,33.8,42.0,6.34,9.89,0.224,25,12,18.13,1,0
NMR-001704,Breeder,Colony-E,29.9,41,0.159,31.4,23.7,7.13,8.24,0.336,17,10,19.87,1,0
NMR-001705,Queen,Colony-E,48.7,96,0.261,32.0,30.8,6.24,0.88,0.613,28,11,21.63,1,1
NMR-001706,Queen,Colony-E,41.6,58,0.386,31.5,11.8,6.87,4.2,0.179,24,13,25.57,0,0
NMR-001707,Worker,Colony-A,33.7,54,0.337,32.6,13.8,8.39,12.16,0.204,18,10,17.41,0,1
NMR-001708,Soldier,Colony-E,31.9,81,0.234,31.0,23.8,7.19,6.95,0.175,24,12,17.7,0,0
NMR-001709,Worker,Colony-B,40.1,32,0.258,30.8,12.9,6.65,11.84,0.382,20,11,21.67,0,0
NMR-001710,Soldier,Colony-B,37.9,45,0.243,31.1,15.2,5.39,9.54,0.377,22,7,17.67,0,1
NMR-001711,Worker,Colony-A,24.6,125,0.317,31.8,12.9,9.36,12.53,0.503,20,12,17.38,0,1
NMR-001712,Worker,Colony-C,20.3,45,0.217,30.6,18.6,5.14,16.49,0.389,23,16,18.7,0,0
NMR-001713,Soldier,Colony-E,41.2,63,0.25,31.8,21.5,5.93,13.23,0.314,22,13,19.77,1,1
NMR-001714,Worker,Colony-C,25.9,33,0.291,31.5,17.1,9.23,11.45,0.141,18,10,25.98,1,0
NMR-001715,Worker,Colony-D,31.1,62,0.303,31.5,38.6,7.23,11.35,0.064,22,10,19.67,1,1
NMR-001716,Soldier,Colony-A,18.1,58,0.249,31.5,15.1,8.16,7.88,0.376,19,14,21.84,0,1
NMR-001717,Breeder,Colony-B,36.0,73,0.228,31.4,22.7,8.68,5.69,0.256,22,10,20.29,1,1
NMR-001718,Worker,Colony-A,23.6,72,0.297,32.3,24.1,8.0,12.72,0.224,30,10,19.83,0,1
NMR-001719,Worker,Colony-D,24.3,82,0.234,32.0,20.3,8.68,13.94,0.225,19,18,21.74,1,1
NMR-001720,Worker,Colony-B,32.4,31,0.31,33.1,13.4,6.94,31.14,0.277,28,8,16.66,0,0
NMR-001721,Soldier,Colony-D,32.1,44,0.362,31.6,22.2,7.86,9.73,0.464,25,17,16.13,0,0
NMR-001722,Queen,Colony-D,36.4,69,0.26,31.5,41.5,6.9,11.39,0.212,18,8,21.06,1,0
NMR-001723,Breeder,Colony-A,38.3,38,0.262,31.6,40.6,8.77,8.78,0.142,21,15,19.99,1,0
NMR-001724,Worker,Colony-A,22.7,47,0.211,32.0,24.7,6.3,14.6,0.242,17,14,19.97,1,1
NMR-001725,Worker,Colony-D,16.4,68,0.262,31.3,17.0,9.45,18.76,0.187,16,8,16.94,0,1
NMR-001726,Soldier,Colony-E,30.9,48,0.207,32.8,9.6,6.44,20.98,0.401,25,12,25.03,1,1
NMR-001727,Breeder,Colony-B,42.1,21,0.186,33.4,21.1,5.71,4.38,0.391,37,17,19.73,1,1
NMR-001728,Soldier,Colony-A,27.8,43,0.232,30.3,18.5,4.96,19.47,0.201,23,10,23.73,1,0
NMR-001729,Worker,Colony-A,20.1,21,0.336,32.1,14.1,6.98,31.84,0.198,26,13,16.72,0,1
NMR-001730,Worker,Colony-A,13.5,47,0.572,32.2,13.8,6.65,18.04,0.156,34,14,16.59,0,1
NMR-001731,Queen,Colony-C,40.9,65,0.255,30.8,26.6,7.76,4.18,0.516,27,12,21.52,1,1
NMR-001732,Soldier,Colony-C,33.3,27,0.334,33.4,14.3,7.2,11.57,0.224,17,8,16.52,0,0
NMR-001733,Soldier,Colony-E,24.9,137,0.551,32.8,20.9,9.33,7.49,0.276,23,10,20.19,0,1
NMR-001734,Worker,Colony-B,34.0,66,0.216,32.9,10.3,8.8,9.45,0.156,34,7,18.55,1,1
NMR-001735,Worker,Colony-A,36.9,82,0.359,32.4,17.0,7.18,13.79,0.31,33,11,17.43,0,1
NMR-001736,Worker,Colony-A,32.6,50,0.166,30.8,15.4,6.61,11.66,0.313,15,7,17.61,0,0
NMR-001737,Soldier,Colony-C,24.9,97,0.184,30.9,22.9,5.52,13.79,0.281,28,10,24.56,1,0
NMR-001738,Worker,Colony-B,33.9,45,0.115,31.0,14.5,6.4,14.32,0.069,21,9,20.07,1,0
NMR-001739,Soldier,Colony-E,37.7,55,0.269,32.1,19.9,5.7,14.57,0.203,24,8,15.82,0,1
NMR-001740,Worker,Colony-E,31.8,61,0.187,31.2,30.6,5.16,16.21,0.289,29,6,22.08,1,0
NMR-001741,Worker,Colony-C,32.1,63,0.169,31.4,13.3,7.46,9.77,0.361,22,9,18.27,1,0
NMR-001742,Worker,Colony-E,29.1,45,0.187,31.8,14.5,6.93,14.67,0.351,20,8,17.36,0,1
NMR-001743,Worker,Colony-C,23.0,37,0.187,33.0,17.9,7.68,15.88,0.076,20,8,14.8,0,0
NMR-001744,Worker,Colony-A,34.5,31,0.282,32.2,9.2,6.85,14.2,0.279,22,9,16.96,0,1
NMR-001745,Worker,Colony-A,20.4,89,0.227,30.0,46.6,7.73,28.59,0.369,20,12,16.87,1,0
NMR-001746,Soldier,Colony-B,33.2,91,0.242,32.4,14.3,7.92,12.05,0.074,26,7,24.14,0,1
NMR-001747,Worker,Colony-C,29.2,82,0.258,32.2,15.3,5.42,23.78,0.338,32,9,20.61,1,1
NMR-001748,Soldier,Colony-D,41.6,150,0.255,31.8,20.3,5.82,15.1,0.149,29,13,20.87,0,0
NMR-001749,Worker,Colony-C,21.7,90,0.206,33.1,10.7,5.96,16.06,0.207,25,12,24.99,0,0
