sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-000923,TreatmentB,B02,108.67,255,133.35,711.26,1534.8,484.2,0.9258,0.8369,16.1,0,1
IMG-000924,TreatmentA,B01,88.9,251,125.75,812.59,1536.5,288.7,0.813,0.8714,24.92,0,0
IMG-000925,Control,B01,85.84,216,206.12,640.89,1331.7,1538.0,0.5584,0.9304,40.56,1,1
IMG-000926,Control,B02,78.13,228,221.27,623.18,1675.4,620.9,0.8226,0.9135,19.19,0,0
IMG-000927,Control,B01,125.5,242,132.13,910.67,1219.9,55.2,0.893,0.7581,18.25,0,0
IMG-000928,TreatmentB,B02,118.93,262,164.84,909.75,1489.7,1191.4,0.7096,0.8793,30.69,1,0
IMG-000929,TreatmentA,B03,99.68,239,147.59,804.0,1446.1,498.9,0.8698,0.8954,17.08,0,0
IMG-000930,TreatmentB,B03,93.27,244,218.81,590.36,1218.7,460.8,0.8659,0.9693,20.99,0,1
IMG-000931,Control,B01,114.15,244,183.63,786.3,1307.9,164.5,0.9585,0.8628,14.31,0,1
IMG-000932,TreatmentB,B03,101.09,251,225.14,341.23,1369.3,617.8,0.9072,0.8965,26.86,1,1
IMG-000933,Control,B02,111.01,228,176.18,664.4,1625.3,1102.0,0.9206,0.9365,45.2,1,1
IMG-000934,TreatmentA,B01,116.42,242,207.44,584.23,1318.3,1088.0,0.7058,0.8794,17.93,1,1
IMG-000935,Control,B02,120.37,260,163.91,674.02,1590.3,221.2,0.936,0.9611,21.25,0,0
IMG-000936,TreatmentA,B01,98.93,250,184.99,813.54,1580.9,658.8,0.7245,0.8328,14.25,1,1
IMG-000937,Control,B03,89.1,222,130.95,851.33,957.9,269.7,0.8073,0.9265,44.73,0,0
IMG-000938,TreatmentB,B02,99.35,250,127.05,531.79,1191.8,1775.7,0.7621,0.7233,18.51,1,0
IMG-000939,Control,B03,115.85,213,293.24,841.38,1494.5,724.6,0.6204,0.9356,32.76,0,0
IMG-000940,Control,B01,113.95,258,148.14,789.14,1250.3,-163.6,0.6984,0.8428,23.31,0,0
IMG-000941,TreatmentA,B02,78.32,245,134.72,779.16,1284.6,1106.5,0.8895,0.9356,18.68,1,0
IMG-000942,Control,B03,130.01,243,198.4,845.66,1357.9,-99.0,0.8651,0.9022,14.12,0,1
IMG-000943,Control,B02,94.8,248,190.6,642.19,1740.7,517.8,0.7604,0.9539,20.36,1,1
IMG-000944,TreatmentA,B03,120.89,256,212.34,996.12,1432.4,276.7,0.8645,0.936,18.63,0,0
IMG-000945,Control,B02,102.84,252,189.11,842.07,1715.3,428.1,0.8778,0.9617,14.9,0,1
IMG-000946,TreatmentA,B02,107.71,235,117.17,723.86,1358.4,226.9,0.7648,0.9505,15.6,0,0
IMG-000947,TreatmentA,B01,93.07,252,162.5,820.26,912.5,315.9,0.8757,0.8744,20.41,1,0
IMG-000948,Control,B03,129.65,222,176.86,1076.82,1322.7,399.9,0.8751,0.9235,33.26,0,0
IMG-000949,TreatmentA,B01,102.35,234,214.69,615.09,1211.7,445.3,0.963,0.7905,20.45,0,0
IMG-000950,Control,B02,83.66,216,220.34,453.64,1435.0,243.5,0.729,0.9385,17.62,0,1
IMG-000951,Control,B02,115.19,220,212.86,714.86,1248.7,388.0,0.8287,0.8741,26.73,0,1
IMG-000952,Control,B03,108.41,236,188.48,848.02,1282.1,863.0,0.7023,0.9366,15.84,1,1
IMG-000953,Control,B03,91.63,232,165.09,747.6,1306.6,312.7,0.8643,0.9423,28.44,0,0
IMG-000954,TreatmentB,B01,120.16,271,187.62,531.91,1657.3,1261.1,0.7924,0.8557,8.32,1,0
IMG-000955,TreatmentA,B02,87.63,255,189.55,676.97,1377.0,333.6,0.8755,0.9845,29.97,1,1
IMG-000956,TreatmentA,B03,77.9,244,191.46,304.67,1292.5,429.3,0.7936,0.9762,16.99,0,1
IMG-000957,TreatmentB,B03,122.18,245,180.45,734.62,1480.2,1001.7,0.8356,0.992,26.3,1,0
IMG-000958,Control,B03,82.57,238,187.59,651.0,1248.5,-101.4,0.8638,0.8871,19.06,0,1
IMG-000959,TreatmentA,B01,97.91,246,196.14,848.96,1235.2,274.2,0.598,0.8272,17.15,1,0
IMG-000960,TreatmentA,B03,103.64,249,226.33,563.47,1462.9,553.5,0.882,0.8894,16.68,1,0
IMG-000961,Control,B02,68.5,222,155.25,742.95,1238.2,621.1,0.9114,0.8767,13.35,0,0
IMG-000962,TreatmentA,B02,104.18,245,154.62,590.73,1620.8,514.9,0.8375,0.8417,13.98,0,0
IMG-000963,TreatmentA,B03,93.57,239,212.99,769.01,1828.9,266.9,0.7475,0.597,37.34,0,1
IMG-000964,Control,B02,117.65,243,135.74,594.93,1190.6,83.6,0.7031,0.9692,20.29,0,1
IMG-000965,TreatmentA,B02,113.3,242,165.68,632.22,911.4,437.9,0.8932,0.9725,27.26,0,1
IMG-000966,TreatmentA,B01,104.49,250,195.26,518.13,1404.9,302.8,0.7982,0.8999,31.08,0,1
IMG-000967,Control,B01,132.7,212,252.07,579.6,1139.4,-152.2,0.8103,0.9111,26.89,0,0
IMG-000968,Control,B02,98.79,236,181.3,929.94,1181.2,-16.8,0.8581,0.8833,13.74,0,0
IMG-000969,TreatmentA,B03,107.63,246,165.62,1010.82,1516.2,1072.3,0.9426,0.9445,20.71,1,1
IMG-000970,Control,B01,93.25,248,168.75,964.26,1798.2,511.0,0.6493,0.9486,42.66,1,1
IMG-000971,TreatmentB,B03,86.44,256,201.81,687.41,882.8,723.8,0.8094,0.8682,21.86,1,1
IMG-000972,Control,B03,126.95,230,178.62,876.22,1378.3,487.5,0.7594,0.9766,16.21,1,1
IMG-000973,Control,B03,111.67,221,176.63,848.08,1517.4,131.1,0.872,0.9188,20.09,0,1
IMG-000974,Control,B02,96.23,238,188.1,563.59,1322.1,1100.1,0.8101,0.9366,12.82,1,1
IMG-000975,Control,B02,111.42,272,193.33,935.92,1348.1,897.0,0.8716,0.9789,14.31,0,1
IMG-000976,TreatmentB,B03,85.26,279,106.2,566.14,1373.4,917.0,0.5839,0.7522,13.76,1,0
IMG-000977,TreatmentA,B03,78.1,237,110.73,487.83,1195.1,495.9,0.7852,0.863,14.26,1,0
IMG-000978,Control,B03,82.74,229,189.19,791.48,1688.6,945.6,0.9179,0.9929,28.45,0,1
IMG-000979,Control,B02,92.44,213,165.87,868.75,1497.5,76.6,0.8722,0.8891,17.6,0,1
IMG-000980,TreatmentA,B01,124.77,246,227.79,458.01,1125.0,540.3,0.9285,0.9521,13.58,0,1
IMG-000981,Control,B01,104.01,236,77.79,691.56,1590.5,278.1,0.7208,0.8006,21.2,1,0
IMG-000982,TreatmentA,B02,80.58,258,169.21,597.24,1092.4,507.8,0.6348,0.8728,25.87,0,1
IMG-000983,TreatmentB,B02,105.18,269,162.33,455.07,1326.7,543.0,0.8253,0.8886,15.81,1,1
IMG-000984,TreatmentB,B02,94.86,253,281.4,834.52,1429.4,650.4,0.7458,0.7413,39.29,1,0
IMG-000985,TreatmentA,B01,110.36,265,164.83,784.79,1388.7,425.1,0.8891,0.9379,16.67,0,0
IMG-000986,TreatmentB,B02,101.43,242,188.58,807.88,1565.0,1020.8,0.8303,0.8304,25.01,1,1
IMG-000987,TreatmentB,B01,96.24,237,152.46,610.62,1765.5,996.6,0.7416,0.8644,11.75,1,0
IMG-000988,TreatmentB,B02,96.31,272,213.2,812.74,1527.5,790.6,0.9015,0.8291,14.49,0,1
IMG-000989,Control,B01,83.81,229,165.33,813.8,1722.5,24.7,0.9452,0.7194,17.9,0,1
IMG-000990,Control,B02,125.64,213,188.94,845.83,1483.6,864.3,0.6918,0.9725,35.76,1,1
IMG-000991,TreatmentA,B03,101.44,260,171.62,917.75,1620.1,498.6,0.8061,0.9362,45.52,0,1
IMG-000992,Control,B01,100.14,225,159.17,531.4,994.5,-22.8,0.8674,0.9435,20.42,0,1
IMG-000993,TreatmentA,B03,99.39,237,176.9,705.4,1229.7,429.4,0.8259,0.9125,20.85,0,1
IMG-000994,TreatmentB,B02,93.12,265,176.29,582.47,1498.9,975.5,0.8163,0.8468,20.65,1,1
IMG-000995,TreatmentA,B03,105.18,262,192.07,829.78,1387.3,335.9,0.7595,0.8548,15.88,1,1
IMG-000996,TreatmentB,B03,118.03,222,181.05,718.91,1139.0,659.4,0.6489,0.8958,26.2,1,1
IMG-000997,Control,B01,115.6,225,173.74,761.72,1689.8,407.8,0.5079,0.9075,25.19,1,1
IMG-000998,Control,B03,129.27,226,153.06,771.92,1334.2,18.0,0.8657,0.7928,13.06,0,0
IMG-000999,TreatmentB,B01,98.84,247,141.73,722.16,1717.7,1012.5,0.866,0.9453,26.31,1,0
IMG-001000,TreatmentA,B01,103.74,269,164.9,871.85,1288.8,767.7,0.7607,0.9305,23.73,1,0
IMG-001001,Control,B03,107.56,233,171.04,676.91,1937.9,197.2,0.9848,0.9114,29.84,0,0
IMG-001002,TreatmentB,B03,98.07,243,181.25,542.12,1509.3,1118.4,0.9465,0.9001,26.57,0,0
IMG-001003,Control,B01,105.29,220,192.0,1020.54,1304.1,125.5,0.7009,0.8743,27.38,0,0
IMG-001004,TreatmentB,B01,78.03,241,151.04,772.23,1152.9,918.1,0.9008,0.9352,13.9,0,0
IMG-001005,Control,B01,104.43,240,194.08,626.3,1382.6,171.6,0.7571,0.8881,69.32,0,1
IMG-001006,Control,B03,113.85,213,180.02,1000.41,2050.5,49.6,0.9095,0.8783,25.72,0,1
IMG-001007,TreatmentB,B01,118.15,253,245.4,629.88,1082.0,1579.8,0.9067,0.9415,14.89,1,1
IMG-001008,Control,B02,110.9,232,195.21,657.75,1424.7,280.4,0.7232,0.8389,32.37,0,0
IMG-001009,Control,B02,105.46,249,190.38,563.11,1225.2,361.8,0.8595,0.7829,11.74,0,1
IMG-001010,TreatmentA,B02,97.52,240,135.59,831.14,1372.1,381.1,0.6705,0.9165,44.25,0,0
IMG-001011,TreatmentA,B03,111.3,262,154.71,724.69,1778.4,1341.5,0.8475,0.9457,28.24,0,0
IMG-001012,TreatmentB,B01,90.85,265,185.38,778.6,1088.0,631.5,0.8723,0.903,20.23,0,1
IMG-001013,TreatmentA,B02,107.93,229,139.15,625.04,2129.5,296.6,0.9173,0.8879,25.82,0,0
IMG-001014,TreatmentB,B02,88.24,243,180.11,586.76,1520.7,682.5,0.8118,0.8571,27.53,0,0
IMG-001015,Control,B03,105.27,236,147.21,985.39,1635.9,-38.8,0.7659,0.9002,20.02,0,1
IMG-001016,TreatmentB,B03,99.32,273,149.0,904.34,1226.0,1081.3,0.7054,0.7591,21.94,1,0
IMG-001017,TreatmentA,B03,92.86,207,160.11,495.44,1075.8,464.5,0.8663,0.8591,10.24,0,1
IMG-001018,TreatmentB,B02,94.56,244,143.98,721.47,1307.1,1038.7,0.6845,0.9847,21.51,1,0
IMG-001019,TreatmentB,B01,84.53,280,226.01,795.28,1424.2,805.9,0.7676,0.9555,17.66,1,0
IMG-001020,Control,B01,114.59,219,147.91,677.8,1518.7,114.6,0.8252,0.7977,16.62,0,0
IMG-001021,TreatmentA,B02,97.57,225,134.4,561.26,1348.0,233.2,0.9723,0.946,29.21,0,0
IMG-001022,Control,B01,97.31,225,213.79,764.85,1568.8,207.0,0.8273,0.9317,24.19,0,0
IMG-001023,TreatmentB,B02,115.77,278,197.19,557.69,1348.5,765.4,0.6783,0.9796,16.89,0,1
IMG-001024,TreatmentA,B02,115.54,226,153.02,819.05,1213.3,334.4,0.4276,0.8764,16.07,1,1
IMG-001025,TreatmentB,B01,96.01,242,221.32,932.28,862.6,1215.1,0.8564,0.8513,33.19,0,0
IMG-001026,Control,B02,139.91,245,208.96,1073.24,1412.0,332.8,0.6495,0.8614,30.32,1,0
IMG-001027,TreatmentA,B01,89.01,232,136.72,784.5,1731.1,945.2,0.7683,0.9205,14.58,0,1
IMG-001028,TreatmentB,B01,89.83,239,277.65,554.97,1468.9,546.3,0.7908,0.994,17.62,1,0
IMG-001029,TreatmentA,B03,87.14,224,179.43,539.27,1754.8,437.3,0.8107,0.8587,18.59,0,0
IMG-001030,TreatmentA,B03,113.66,243,174.72,817.97,1617.0,550.7,0.6876,0.907,26.46,0,1
IMG-001031,Control,B01,101.88,236,189.29,889.12,1415.9,121.3,0.6552,0.9095,40.72,0,1
IMG-001032,TreatmentB,B01,109.71,236,263.03,461.52,1016.1,679.4,0.7355,0.8801,27.58,0,1
IMG-001033,TreatmentA,B02,84.9,276,270.39,956.5,1210.3,361.7,0.5985,0.8726,23.29,1,0
IMG-001034,TreatmentA,B03,73.72,227,216.67,651.44,846.2,464.6,0.8806,0.9251,25.89,1,1
IMG-001035,TreatmentB,B03,103.87,228,255.14,655.17,1477.9,1034.2,0.8205,0.9509,15.64,0,0
IMG-001036,TreatmentB,B03,111.82,267,191.6,406.88,1123.9,1788.7,0.5876,0.9435,32.63,1,1
IMG-001037,TreatmentB,B02,102.59,251,182.63,1004.83,1119.0,779.0,0.857,0.9366,19.46,0,0
IMG-001038,TreatmentB,B02,105.77,232,205.03,838.24,1419.0,1234.9,0.8799,0.9596,33.29,1,1
IMG-001039,TreatmentA,B03,72.35,255,191.23,817.42,1519.5,440.3,0.7304,0.9571,29.43,1,1
IMG-001040,TreatmentB,B03,106.28,243,192.07,543.34,1741.8,537.9,0.9032,0.9218,17.53,0,1
IMG-001041,Control,B01,107.57,239,261.27,756.98,1330.2,114.2,0.8858,0.713,18.77,0,0
IMG-001042,Control,B03,110.26,232,186.79,820.44,1522.0,250.2,0.4695,0.8597,13.86,1,1
IMG-001043,Control,B02,112.58,231,173.31,773.99,1020.8,250.4,0.69,0.9659,39.23,1,0
IMG-001044,TreatmentA,B01,85.97,243,179.77,867.04,1226.6,499.8,0.9338,0.9171,36.97,0,0
IMG-001045,Control,B01,117.99,215,155.69,867.53,1651.6,34.1,0.8923,0.8254,13.44,0,1
IMG-001046,Control,B03,99.78,226,93.4,610.6,1024.1,277.7,0.792,0.8971,12.36,0,1
IMG-001047,TreatmentA,B02,76.14,255,190.2,977.41,1534.6,442.5,0.9106,0.883,23.12,0,1
IMG-001048,Control,B01,90.38,227,154.36,884.89,1075.8,-0.4,0.7244,0.9147,26.03,0,0
IMG-001049,TreatmentB,B03,107.05,243,155.34,551.25,1314.6,845.0,0.8758,0.92,22.66,1,1
IMG-001050,TreatmentB,B02,126.26,260,135.64,766.02,836.7,829.8,0.7063,0.949,34.0,0,0
IMG-001051,TreatmentA,B02,101.01,252,171.43,960.61,1560.7,1289.5,0.8304,0.9784,35.59,1,1
IMG-001052,Control,B01,77.59,217,230.27,453.9,1494.1,-35.6,0.8738,0.8297,11.82,0,0
IMG-001053,TreatmentA,B02,121.41,261,158.62,955.33,1405.1,437.2,0.9297,0.957,37.65,0,0
IMG-001054,Control,B03,88.63,229,185.14,899.49,816.1,493.2,0.749,0.8053,18.48,1,0
IMG-001055,TreatmentB,B01,64.7,214,171.02,900.74,1671.7,1116.1,0.8779,0.9537,25.86,0,1
IMG-001056,TreatmentA,B01,101.74,255,153.16,629.8,1619.1,634.6,0.7864,0.6804,19.41,1,0
IMG-001057,TreatmentB,B01,83.03,257,172.77,759.53,1516.7,837.3,0.8458,0.7341,13.44,1,0
IMG-001058,Control,B01,85.66,213,168.52,709.88,1224.6,-150.5,0.8398,0.9288,44.52,0,1
IMG-001059,Control,B01,76.04,240,220.76,1117.93,1151.0,5.7,0.8971,0.8362,20.99,0,0
IMG-001060,TreatmentB,B03,87.71,253,237.77,869.6,1780.2,759.0,0.8216,0.9315,25.42,0,1
IMG-001061,TreatmentB,B02,72.36,243,228.96,794.14,1123.0,714.1,0.6551,0.891,27.15,1,0
IMG-001062,Control,B01,93.42,255,173.19,589.1,1422.8,153.7,0.8214,0.9069,19.51,0,1
IMG-001063,TreatmentB,B03,100.59,259,199.48,638.09,1376.0,474.6,0.7108,0.9499,23.17,1,1
IMG-001064,Control,B02,78.76,214,202.14,772.0,1436.6,-96.3,0.5825,0.8522,26.96,0,1
IMG-001065,Control,B03,99.52,195,149.3,558.91,1887.8,133.4,0.6896,0.9448,21.94,0,0
IMG-001066,TreatmentA,B03,121.77,251,177.92,599.68,1294.4,629.0,0.693,0.8826,25.99,1,1
IMG-001067,TreatmentB,B02,105.94,259,234.22,815.05,1305.7,701.5,0.8457,0.5809,56.69,1,0
IMG-001068,Control,B02,111.55,246,197.91,930.79,1261.1,-44.0,0.8893,0.9257,41.74,0,1
IMG-001069,TreatmentB,B02,101.14,259,162.66,814.36,725.5,801.0,0.7272,0.9125,26.67,1,0
IMG-001070,TreatmentA,B02,109.96,255,147.39,1033.66,1354.9,305.4,0.9607,0.8299,19.5,0,0
IMG-001071,Control,B02,94.89,248,201.77,810.09,1373.3,153.6,0.5258,0.9148,9.25,1,1
IMG-001072,TreatmentA,B01,93.55,254,193.6,640.48,1300.0,484.5,0.5981,0.9172,22.22,1,1
IMG-001073,TreatmentA,B01,95.56,249,237.32,530.36,1666.1,226.1,0.8588,0.8723,26.81,0,0
IMG-001074,TreatmentA,B01,98.6,257,218.53,668.48,1318.1,734.0,0.857,0.9241,20.65,1,1
IMG-001075,TreatmentB,B02,94.78,271,182.83,759.38,1278.6,1547.5,0.807,0.8986,16.73,1,0
IMG-001076,TreatmentB,B02,108.17,258,210.12,700.89,1297.9,967.5,0.7344,0.8593,14.89,1,0
IMG-001077,Control,B01,103.3,220,174.35,1003.8,1804.2,-27.0,0.8522,0.8732,15.03,0,1
IMG-001078,TreatmentA,B01,61.43,216,195.76,452.17,1284.4,729.2,0.9035,0.8916,26.83,0,1
IMG-001079,Control,B03,104.98,247,151.34,840.91,1376.5,343.3,0.6205,0.9132,47.87,1,0
IMG-001080,TreatmentA,B01,112.26,261,165.42,703.12,1517.3,533.8,0.7462,0.9311,31.5,0,1
IMG-001081,Control,B03,104.61,239,155.83,510.1,1004.5,99.5,0.8865,0.9352,30.5,1,1
IMG-001082,TreatmentB,B01,113.11,210,185.45,539.81,1594.3,1355.8,0.4714,0.9152,28.23,1,0
IMG-001083,Control,B01,88.84,216,218.31,798.19,1551.2,243.0,0.82,0.9273,29.88,0,0
IMG-001084,Control,B01,103.7,220,172.18,772.96,1785.9,53.1,0.9337,0.9334,32.38,0,1
IMG-001085,Control,B01,97.44,228,218.13,1147.41,1424.3,-14.2,0.9146,0.8687,17.93,0,0
IMG-001086,TreatmentA,B03,102.25,251,249.19,525.77,1527.0,1354.1,0.6651,0.8664,22.63,1,0
IMG-001087,TreatmentA,B03,102.96,232,151.8,537.43,1873.9,480.8,0.841,0.8293,27.42,0,0
IMG-001088,TreatmentA,B03,92.06,240,224.08,564.04,1893.5,1248.4,0.6769,0.9477,20.39,1,0
IMG-001089,TreatmentA,B02,113.39,252,155.39,657.01,1396.5,300.4,0.713,0.9951,15.44,1,1
IMG-001090,Control,B02,124.57,237,160.39,740.48,1114.7,-153.3,0.6216,0.9439,30.25,0,1
IMG-001091,TreatmentB,B02,122.98,244,176.04,900.13,1561.4,741.0,0.885,0.8746,60.95,0,1
IMG-001092,Control,B03,78.69,225,252.1,1078.91,1347.1,254.9,0.8113,0.9688,23.08,0,0
IMG-001093,Control,B01,124.5,207,236.51,684.98,1187.0,-25.9,0.7574,0.9669,18.83,0,0
IMG-001094,Control,B02,92.65,233,208.81,579.08,1346.1,83.2,0.8609,0.9114,21.07,1,0
IMG-001095,TreatmentA,B02,110.02,244,241.47,554.16,1246.7,943.8,0.8366,0.8882,15.37,1,0
IMG-001096,TreatmentA,B02,77.63,273,152.28,890.73,1455.8,424.8,0.7442,0.8408,31.53,0,0
IMG-001097,TreatmentA,B02,96.85,225,153.67,552.65,1526.3,320.3,0.8292,0.8265,15.57,0,0
IMG-001098,Control,B02,106.02,221,168.77,591.37,1227.4,589.2,0.6969,0.8843,20.37,0,1
IMG-001099,TreatmentB,B01,92.31,265,168.0,544.13,2065.2,1267.0,0.8455,0.914,12.96,1,0
IMG-001100,TreatmentA,B03,104.59,230,227.91,607.91,1798.2,771.6,0.8282,0.9103,25.86,1,0
IMG-001101,TreatmentA,B01,103.04,253,120.68,714.17,1828.4,819.0,0.9113,0.9223,13.32,1,0
IMG-001102,TreatmentA,B02,87.24,257,204.18,737.65,1083.5,497.8,0.9881,0.9294,30.09,0,1
IMG-001103,TreatmentA,B01,97.03,259,188.62,696.69,1198.7,277.1,0.7788,0.9631,25.58,1,1
IMG-001104,Control,B02,109.77,243,217.27,832.71,1284.9,419.6,0.83,0.9856,24.7,0,1
IMG-001105,Control,B01,95.04,236,204.86,500.05,1360.7,19.2,0.883,0.9502,13.08,0,1
IMG-001106,TreatmentA,B03,107.48,228,164.05,644.29,1538.4,491.2,0.6202,0.979,18.88,0,0
IMG-001107,TreatmentB,B03,97.71,246,174.22,948.43,1096.4,600.6,0.8095,0.9442,60.82,1,0
IMG-001108,TreatmentA,B01,97.76,245,118.06,518.87,1431.3,474.9,0.6629,0.9721,20.12,1,0
IMG-001109,TreatmentB,B01,109.83,231,168.0,807.13,1352.1,1220.8,0.6744,0.8748,23.61,1,1
IMG-001110,TreatmentB,B03,131.06,241,246.48,584.59,854.5,1213.4,0.8937,0.8778,16.59,1,1
IMG-001111,TreatmentB,B01,122.56,226,149.01,489.69,954.7,813.7,0.7866,0.9446,21.9,0,1
IMG-001112,TreatmentB,B03,124.41,258,185.33,642.72,1488.1,809.8,0.9048,0.9834,43.35,1,1
IMG-001113,Control,B01,78.99,219,172.28,505.86,1196.9,207.6,0.7492,0.9131,44.42,1,1
IMG-001114,TreatmentA,B01,115.61,255,218.26,959.11,1557.8,776.7,0.8793,0.9493,29.37,1,1
IMG-001115,TreatmentA,B02,85.72,227,205.0,750.09,1482.1,535.2,0.8562,0.9212,15.13,0,1
IMG-001116,Control,B03,80.99,262,222.3,670.24,1332.9,788.7,0.9749,0.8914,22.58,1,1
IMG-001117,Control,B03,97.16,241,214.95,716.07,1098.8,108.5,0.8961,0.9824,14.13,0,1
IMG-001118,TreatmentA,B02,114.51,231,205.3,566.52,1294.8,835.0,0.6858,0.9001,31.67,1,1
IMG-001119,Control,B01,95.13,238,167.74,817.84,1525.1,595.3,0.8675,0.8372,15.19,0,1
IMG-001120,Control,B02,85.6,235,177.12,864.03,1688.7,39.9,0.8835,0.907,17.1,0,1
IMG-001121,Control,B02,77.09,232,189.97,588.86,1153.0,122.3,0.535,0.952,32.24,1,1
IMG-001122,TreatmentA,B02,103.02,228,177.16,930.41,1412.6,460.3,0.9223,0.9909,37.3,0,1
IMG-001123,TreatmentA,B02,111.99,248,177.01,760.89,1572.0,675.7,0.7057,0.9595,14.4,1,1
IMG-001124,TreatmentA,B03,117.16,239,189.86,649.58,1173.5,590.6,0.844,0.8976,21.01,0,1
IMG-001125,Control,B01,111.51,240,260.89,708.33,1630.4,258.6,0.8133,0.7443,49.88,0,0
IMG-001126,TreatmentB,B01,93.8,246,103.68,686.65,1515.1,1424.8,0.7535,0.9285,23.41,1,0
IMG-001127,Control,B01,113.89,241,188.46,372.35,1427.6,53.1,0.7989,0.8074,13.52,0,1
IMG-001128,Control,B02,105.24,211,251.7,991.45,1487.6,371.8,0.851,0.8989,41.54,0,0
IMG-001129,Control,B03,121.07,245,210.45,452.21,1246.5,460.0,0.822,0.8975,13.98,0,1
IMG-001130,TreatmentA,B01,84.18,234,120.6,716.76,1439.9,1221.3,0.723,0.9179,13.1,1,0
IMG-001131,Control,B02,93.92,237,196.65,794.4,1237.6,294.2,0.8076,0.9782,16.9,1,1
IMG-001132,Control,B01,113.9,218,190.52,805.29,1581.1,35.3,0.8762,0.8228,16.93,0,1
IMG-001133,Control,B01,87.14,252,151.6,673.88,1772.3,121.8,0.7818,0.8928,26.34,1,0
IMG-001134,Control,B01,114.37,271,115.41,353.69,1231.7,770.7,0.835,0.9439,19.36,1,1
IMG-001135,Control,B02,115.23,262,164.64,707.71,1321.2,411.9,0.8207,0.9239,18.08,0,0
IMG-001136,TreatmentB,B01,85.09,254,206.39,901.17,1672.4,1252.8,0.7617,0.9705,21.06,1,1
IMG-001137,TreatmentB,B02,82.77,265,143.07,912.18,1285.0,883.7,0.7878,0.9074,26.5,1,0
IMG-001138,TreatmentB,B03,112.59,238,152.32,629.61,1490.2,572.9,0.8353,0.9831,23.67,0,0
IMG-001139,TreatmentB,B01,101.81,247,235.13,727.53,1553.6,1073.9,0.8657,0.9039,21.98,1,0
IMG-001140,TreatmentB,B03,79.06,234,217.71,595.86,1365.4,1225.0,0.7752,0.8564,36.52,0,0
IMG-001141,Control,B01,109.75,239,184.81,510.02,1442.3,-121.7,0.8071,0.8375,32.19,0,1
IMG-001142,TreatmentB,B01,103.26,267,216.87,559.6,1647.9,605.5,0.7691,0.9474,26.34,1,0
IMG-001143,Control,B02,101.25,220,190.14,917.64,1525.8,66.6,0.7172,0.8794,46.87,0,1
IMG-001144,Control,B03,105.23,226,170.05,759.64,1776.2,1383.4,0.5718,0.9807,15.75,1,1
IMG-001145,TreatmentB,B01,115.17,251,113.6,894.45,1098.7,560.8,0.7513,0.9179,21.96,1,0
IMG-001146,TreatmentB,B03,111.45,229,129.22,754.36,1654.0,1039.7,0.7567,0.9791,27.06,1,1
IMG-001147,Control,B02,106.42,231,157.68,720.54,1051.9,348.6,0.8555,0.8928,16.95,0,1
IMG-001148,TreatmentB,B03,109.71,242,216.58,757.83,1782.4,1234.3,0.7839,0.9859,29.54,1,1
IMG-001149,TreatmentB,B01,95.57,274,168.43,748.52,1363.7,657.4,0.9055,0.9455,30.69,1,1
IMG-001150,TreatmentB,B02,95.9,264,106.57,572.59,1361.5,2440.2,0.9046,0.8508,15.33,1,0
IMG-001151,Control,B03,91.31,240,133.65,559.3,1580.3,893.2,0.7559,0.7213,20.34,1,0
IMG-001152,TreatmentB,B03,82.81,226,227.15,684.67,1533.4,655.8,0.5444,0.8999,24.31,1,0
IMG-001153,Control,B01,87.92,228,213.02,817.56,1926.7,540.9,0.9083,0.9525,38.08,0,1
IMG-001154,Control,B03,95.0,223,201.65,649.76,1342.9,644.5,0.8213,0.9338,39.6,0,1
IMG-001155,TreatmentB,B02,76.94,240,136.85,775.33,1750.1,696.0,0.95,0.8775,45.11,0,0
IMG-001156,TreatmentA,B03,97.15,208,214.36,1057.82,1447.1,673.4,0.8607,0.995,32.98,0,0
IMG-001157,TreatmentB,B01,110.1,271,115.33,842.34,1394.4,859.9,0.806,0.9747,21.32,1,0
IMG-001158,TreatmentB,B03,126.56,276,203.18,835.55,1371.3,951.1,0.8171,0.885,14.98,1,0
IMG-001159,TreatmentB,B01,76.56,256,218.92,603.96,1254.0,1010.6,0.8129,0.8985,19.02,1,1
IMG-001160,Control,B03,90.94,230,169.7,709.0,1238.2,31.8,0.826,0.8904,15.22,0,1
IMG-001161,TreatmentB,B02,95.26,270,212.48,816.05,1478.1,737.3,0.8179,0.6873,40.54,1,0
IMG-001162,Control,B01,83.78,237,164.27,684.52,982.7,88.6,0.6631,0.9595,20.4,0,1
IMG-001163,TreatmentB,B03,97.05,271,241.32,836.09,1715.2,798.7,0.81,0.9208,18.9,1,1
IMG-001164,TreatmentB,B03,85.64,236,146.32,828.81,1562.3,1105.0,0.7979,0.924,35.69,0,0
IMG-001165,TreatmentA,B02,90.6,256,182.09,567.21,1709.4,425.4,0.8062,0.9129,9.49,1,1
IMG-001166,Control,B02,82.66,228,160.63,779.6,1237.3,165.0,0.8821,0.7824,10.92,0,0
IMG-001167,Control,B01,78.89,265,167.17,711.13,1411.4,185.5,0.9529,0.8935,9.27,0,1
IMG-001168,TreatmentB,B03,93.08,257,218.47,541.34,1316.0,680.2,0.6728,0.9498,30.59,1,1
