sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-505311,Worker,Colony-A,36.4,47,0.273,33.2,52.9,7.6,7.04,0.348,24,9,22.33,1,0
NMR-507135,Worker,Colony-B,35.1,27,0.218,32.4,10.0,8.14,10.37,0.372,23,10,20.05,0,0
NMR-509490,Worker,Colony-D,26.6,178,0.476,32.9,19.7,6.3,11.23,0.565,27,11,20.48,0,0
NMR-500198,Worker,Colony-C,25.6,63,0.397,32.5,18.8,6.13,16.4,0.417,31,14,18.23,0,0
NMR-502637,Soldier,Colony-A,27.1,75,0.137,32.6,16.3,5.25,13.97,0.241,25,9,15.69,1,0
NMR-507823,Worker,Colony-C,23.6,37,0.217,31.0,37.0,7.67,16.17,0.263,24,7,20.69,1,0
NMR-506871,Soldier,Colony-C,33.1,59,0.34,31.1,23.6,7.39,14.4,0.163,17,7,19.32,0,0
NMR-502019,Worker,Colony-D,20.7,133,0.209,31.5,26.9,6.43,11.63,0.551,17,8,19.72,1,0
NMR-507102,Soldier,Colony-E,25.4,29,0.227,32.2,21.7,6.94,8.41,0.323,16,10,21.04,1,0
NMR-505896,Worker,Colony-D,23.1,108,0.262,31.2,9.5,7.76,12.85,0.31,23,9,24.04,0,1
NMR-502460,Worker,Colony-D,22.7,104,0.333,32.8,10.0,7.56,7.94,0.459,26,9,21.34,0,1
NMR-509619,Worker,Colony-D,25.4,38,0.304,31.2,8.1,4.44,19.33,0.213,19,6,22.25,0,1
NMR-502090,Worker,Colony-A,30.7,53,0.321,31.8,23.0,6.75,9.78,0.432,22,4,13.63,0,0
NMR-503886,Worker,Colony-B,20.1,35,0.275,31.9,13.5,5.21,12.31,0.456,25,8,16.85,0,1
NMR-501399,Soldier,Colony-D,35.5,46,0.241,30.9,14.9,8.26,7.5,0.513,23,7,23.69,1,0
NMR-503687,Worker,Colony-E,29.5,98,0.201,32.1,15.1,9.25,9.03,0.228,26,8,14.38,0,1
NMR-507893,Breeder,Colony-E,30.5,21,0.172,32.1,12.8,6.46,10.34,0.265,22,9,23.65,0,0
NMR-500333,Worker,Colony-E,36.3,147,0.2,32.1,37.0,6.76,20.12,0.221,22,7,15.77,1,1
NMR-502951,Worker,Colony-A,27.7,39,0.171,33.0,36.8,7.24,11.89,0.365,25,10,18.66,1,0
NMR-503119,Worker,Colony-B,20.8,53,0.295,33.3,46.0,9.24,8.53,0.338,20,10,23.41,1,1
NMR-509132,Worker,Colony-B,34.7,91,0.305,32.9,16.2,5.7,13.37,0.56,20,9,21.49,0,0
NMR-504784,Soldier,Colony-C,40.1,45,0.249,30.9,12.2,6.64,12.6,0.456,18,16,20.65,0,0
NMR-502826,Worker,Colony-B,38.0,56,0.264,31.8,6.7,6.98,9.44,0.209,32,9,21.34,1,0
NMR-507845,Worker,Colony-D,32.0,26,0.286,31.9,9.2,9.04,8.22,0.177,18,7,16.4,0,0
NMR-504957,Soldier,Colony-A,40.2,39,0.45,32.2,41.5,6.33,6.34,0.159,19,9,24.18,1,1
NMR-504274,Soldier,Colony-A,36.9,39,0.283,31.8,28.9,5.56,13.5,0.224,26,8,18.49,1,1
NMR-507333,Worker,Colony-D,44.7,66,0.233,31.7,19.6,5.6,6.61,0.145,24,12,20.77,1,0
NMR-504427,Worker,Colony-C,33.8,28,0.278,30.2,15.0,8.21,15.64,0.224,31,12,21.67,1,0
NMR-506219,Soldier,Colony-D,25.8,45,0.163,30.2,32.3,6.57,7.51,0.591,34,11,22.79,1,0
NMR-506701,Breeder,Colony-E,36.8,49,0.358,32.5,16.4,7.97,3.64,0.445,20,7,22.89,1,1
NMR-504353,Worker,Colony-E,29.3,84,0.299,32.3,15.5,7.05,10.24,0.098,22,11,20.98,0,1
NMR-505551,Soldier,Colony-D,25.9,95,0.328,33.2,8.8,6.85,8.27,0.656,21,15,19.89,0,0
NMR-506511,Soldier,Colony-E,35.9,47,0.382,31.7,11.5,7.3,12.56,0.379,27,8,21.33,0,0
NMR-509961,Soldier,Colony-C,35.2,83,0.231,31.1,32.6,6.3,14.27,0.012,26,10,21.11,0,0
NMR-509149,Soldier,Colony-C,24.5,85,0.182,31.5,9.4,7.04,17.11,0.186,15,10,20.1,1,1
NMR-508235,Worker,Colony-D,25.2,66,0.519,31.5,26.7,5.06,14.26,0.123,25,6,19.68,0,0
NMR-509533,Worker,Colony-A,31.6,57,0.293,31.1,8.6,6.85,15.08,0.377,31,10,16.59,1,1
NMR-505832,Worker,Colony-C,28.2,58,0.305,33.2,14.1,6.35,44.59,0.117,29,14,21.07,1,0
NMR-501604,Soldier,Colony-D,30.2,99,0.309,32.8,23.6,7.38,13.58,0.373,21,14,21.82,0,0
NMR-508704,Worker,Colony-E,24.9,41,0.269,31.7,20.1,7.78,7.42,0.363,28,13,24.14,1,0
NMR-508459,Worker,Colony-D,42.6,48,0.221,32.1,12.6,8.24,9.65,0.248,22,10,20.67,1,1
NMR-509788,Worker,Colony-C,30.7,60,0.293,32.5,9.6,6.09,16.44,0.13,24,10,24.34,0,0
NMR-501265,Worker,Colony-A,36.2,41,0.174,32.3,30.0,6.8,9.55,0.051,18,9,22.83,1,1
NMR-509824,Worker,Colony-E,32.3,77,0.282,32.3,28.5,6.36,13.78,0.119,24,8,22.93,1,1
NMR-507321,Breeder,Colony-B,34.3,71,0.23,32.4,21.7,8.26,6.97,0.485,25,10,17.09,0,1
NMR-502490,Worker,Colony-D,30.6,77,0.226,31.8,13.0,7.34,16.03,0.417,18,9,20.31,0,1
NMR-501874,Soldier,Colony-E,40.2,39,0.273,32.2,48.4,6.1,10.53,0.694,22,8,15.69,1,1
NMR-506068,Soldier,Colony-B,33.8,61,0.226,33.9,7.3,7.51,11.23,0.428,25,7,19.34,0,0
NMR-507862,Soldier,Colony-D,32.5,144,0.221,32.1,22.2,8.13,8.22,0.198,29,14,16.01,1,1
NMR-507042,Worker,Colony-A,34.0,42,0.452,34.0,38.3,5.46,12.72,0.371,20,8,21.72,0,0
NMR-504815,Worker,Colony-C,20.4,73,0.149,32.0,27.5,7.29,8.71,0.205,33,7,22.44,1,1
NMR-502386,Worker,Colony-C,26.4,53,0.184,30.5,7.3,7.14,7.62,0.369,25,8,19.55,0,0
NMR-507030,Worker,Colony-C,33.9,62,0.261,32.0,14.3,5.34,9.63,0.395,19,10,19.81,0,0
NMR-506514,Worker,Colony-D,17.6,44,0.285,34.1,25.5,8.19,10.49,0.195,26,9,20.06,1,0
NMR-503006,Worker,Colony-B,24.2,63,0.25,32.0,12.0,7.31,5.79,0.193,27,10,20.27,1,1
NMR-505467,Soldier,Colony-A,33.1,77,0.187,32.3,25.7,7.72,7.02,0.364,27,7,25.1,1,1
NMR-508511,Worker,Colony-C,16.9,65,0.243,33.8,32.0,7.51,17.6,0.371,25,12,15.85,1,0
NMR-503394,Breeder,Colony-E,36.1,26,0.278,32.5,14.1,7.18,7.69,0.218,23,5,17.97,0,1
NMR-503492,Worker,Colony-B,25.2,145,0.189,33.3,15.5,6.82,9.97,0.495,24,10,17.22,0,0
NMR-509535,Worker,Colony-A,28.5,37,0.377,34.4,13.7,8.5,14.13,0.234,17,11,20.51,0,0
NMR-504912,Breeder,Colony-B,35.6,32,0.484,31.0,24.2,6.91,10.63,0.218,25,13,23.15,0,1
NMR-504328,Worker,Colony-C,26.3,124,0.343,33.0,19.1,7.44,18.79,0.415,11,10,17.63,0,0
NMR-502633,Worker,Colony-C,27.8,117,0.212,32.7,43.4,5.41,19.7,0.506,25,8,14.08,0,0
NMR-506836,Worker,Colony-C,36.0,48,0.213,33.2,36.3,6.11,12.98,0.036,29,9,16.37,1,0
NMR-508328,Soldier,Colony-C,38.7,56,0.199,32.8,20.9,5.6,4.12,0.227,29,19,17.93,0,0
NMR-503752,Worker,Colony-B,26.9,78,0.201,33.2,21.6,5.44,27.58,0.355,17,8,16.66,1,0
NMR-500959,Queen,Colony-A,33.5,140,0.187,31.5,20.1,6.63,4.34,0.2,26,12,20.67,0,0
NMR-504863,Worker,Colony-B,39.8,30,0.253,32.8,26.4,7.76,17.34,0.31,23,8,22.17,0,0
NMR-502141,Worker,Colony-C,32.4,140,0.186,31.5,20.7,4.81,10.39,0.132,22,3,19.58,0,0
NMR-507006,Soldier,Colony-A,27.1,43,0.303,33.6,30.1,8.09,21.92,0.152,29,9,20.66,0,0
NMR-507733,Worker,Colony-E,48.1,69,0.291,31.9,10.2,7.46,9.43,0.212,25,9,13.35,0,1
NMR-504910,Breeder,Colony-C,31.6,106,0.155,31.6,14.1,5.75,1.19,0.303,30,9,15.53,1,0
NMR-500415,Worker,Colony-C,29.4,71,0.23,33.0,43.6,6.29,13.01,0.463,24,13,20.83,1,1
NMR-502221,Soldier,Colony-A,49.7,86,0.197,32.6,23.8,6.38,12.43,0.344,26,12,15.23,1,0
NMR-508610,Breeder,Colony-A,35.8,24,0.247,32.2,23.1,7.4,1.44,0.357,24,10,14.14,0,0
NMR-505679,Soldier,Colony-B,34.1,52,0.26,32.3,19.6,6.57,9.66,0.62,18,7,18.23,0,1
NMR-500223,Worker,Colony-D,38.4,30,0.216,31.7,15.3,7.34,18.76,0.314,24,13,18.34,1,0
NMR-509536,Worker,Colony-A,24.5,97,0.187,33.1,27.1,7.87,12.27,0.547,23,13,19.01,0,1
NMR-500918,Worker,Colony-C,37.8,90,0.146,30.9,10.6,6.03,10.89,0.461,27,11,24.84,1,0
NMR-505041,Worker,Colony-E,39.0,64,0.211,33.9,47.2,7.5,5.63,0.107,25,10,19.23,1,0
NMR-502415,Worker,Colony-A,25.7,62,0.196,30.6,23.7,6.45,10.75,0.299,18,17,21.38,1,0
NMR-508124,Soldier,Colony-D,32.3,105,0.232,31.9,18.1,6.74,35.78,0.339,21,8,20.4,0,1
NMR-504012,Soldier,Colony-D,34.6,45,0.219,33.8,22.1,5.05,11.41,0.107,22,12,19.96,0,0
NMR-500987,Worker,Colony-E,33.2,87,0.422,31.6,18.6,8.08,12.13,0.33,23,7,20.44,0,0
NMR-500416,Breeder,Colony-A,37.2,18,0.202,31.0,16.4,8.05,5.62,0.502,19,13,16.82,1,0
NMR-507286,Soldier,Colony-B,38.4,63,0.21,31.7,20.6,7.43,7.87,0.476,28,12,18.29,1,1
NMR-504637,Queen,Colony-D,40.2,42,0.458,31.5,33.3,5.81,-0.18,0.664,24,14,24.48,1,1
NMR-505186,Soldier,Colony-C,43.7,44,0.262,34.0,15.3,6.01,14.42,0.199,21,9,22.31,1,0
NMR-500456,Worker,Colony-C,32.1,30,0.247,31.7,13.4,8.2,11.12,0.226,31,12,19.82,1,0
NMR-509071,Worker,Colony-E,20.9,56,0.258,32.6,26.9,6.17,12.25,0.579,22,6,20.31,0,1
NMR-500858,Worker,Colony-D,27.4,99,0.19,34.1,20.1,4.19,16.04,0.338,19,6,18.85,0,0
NMR-506002,Breeder,Colony-E,43.0,28,0.142,33.0,10.4,7.69,5.79,0.198,23,11,18.08,1,0
NMR-508986,Soldier,Colony-C,35.0,43,0.395,33.5,12.8,6.43,12.08,0.305,31,8,15.02,0,0
NMR-504112,Soldier,Colony-B,31.6,61,0.147,33.3,30.2,6.52,13.22,0.259,23,7,16.47,1,0
NMR-509457,Worker,Colony-B,28.3,127,0.175,31.0,12.6,6.19,9.31,0.423,25,13,16.13,0,0
NMR-507730,Breeder,Colony-C,23.3,126,0.129,31.8,21.7,4.65,10.7,0.185,21,8,18.54,1,0
NMR-500418,Worker,Colony-E,26.9,30,0.269,31.4,16.6,6.12,13.78,0.264,28,9,25.47,1,1
NMR-508510,Soldier,Colony-A,24.2,45,0.216,32.4,27.8,6.78,3.53,0.206,25,5,20.11,1,1
NMR-507278,Worker,Colony-A,19.3,28,0.503,30.6,25.9,6.86,6.32,0.294,28,16,22.35,0,0
NMR-506550,Worker,Colony-C,18.3,40,0.19,31.5,31.4,6.24,13.44,0.491,23,10,15.69,0,1
NMR-500799,Breeder,Colony-D,37.1,33,0.258,32.0,24.5,6.72,4.78,0.239,27,8,23.3,1,1
NMR-507116,Worker,Colony-C,30.8,60,0.201,31.8,34.4,7.1,15.76,0.284,24,7,15.04,1,1
NMR-507647,Soldier,Colony-C,39.6,76,0.399,31.9,11.7,6.62,6.6,0.169,26,17,15.68,0,1
NMR-503767,Worker,Colony-D,26.8,45,0.184,30.8,25.7,7.06,6.61,0.225,23,7,12.02,0,0
NMR-502787,Worker,Colony-A,29.5,35,0.189,31.9,18.0,7.25,22.81,0.088,22,9,20.02,1,0
NMR-509014,Soldier,Colony-D,34.7,110,0.139,32.4,15.6,7.37,10.98,0.485,26,10,18.55,1,1
NMR-507696,Worker,Colony-D,40.3,61,0.31,32.6,25.9,7.03,25.8,0.46,26,14,15.96,0,1
NMR-505437,Worker,Colony-B,28.3,159,0.286,30.7,21.5,6.81,11.29,0.354,28,8,27.66,1,0
NMR-501696,Worker,Colony-A,27.2,49,0.27,33.6,13.7,6.25,13.11,0.13,20,12,20.75,0,1
NMR-504677,Worker,Colony-B,27.5,76,0.36,33.6,11.3,7.43,14.34,0.244,29,14,14.06,0,0
NMR-504169,Soldier,Colony-A,32.6,41,0.141,33.7,14.6,5.13,6.94,0.358,19,14,20.98,1,0
NMR-502105,Queen,Colony-C,39.3,49,0.269,31.9,10.0,6.39,7.74,0.155,26,8,23.55,1,1
NMR-501722,Worker,Colony-B,27.2,84,0.193,32.6,11.5,6.18,13.19,0.775,24,13,19.71,1,0
NMR-509404,Worker,Colony-B,37.6,44,0.144,31.1,9.1,5.78,15.55,0.4,29,16,15.68,0,0
NMR-509239,Worker,Colony-E,30.3,114,0.18,32.1,22.3,7.78,11.87,0.222,24,6,22.47,1,1
NMR-506763,Worker,Colony-A,25.9,53,0.513,32.0,14.2,8.56,11.3,0.523,31,14,15.47,0,1
NMR-500946,Worker,Colony-A,20.9,35,0.36,32.1,14.3,6.49,14.19,0.226,24,5,20.57,0,1
NMR-506504,Breeder,Colony-D,39.5,91,0.344,31.9,22.4,8.36,16.62,0.157,28,14,20.01,0,1
NMR-502598,Worker,Colony-B,29.8,122,0.273,33.2,21.4,6.11,37.52,0.214,18,10,12.79,0,0
NMR-503030,Worker,Colony-D,27.7,87,0.178,31.9,11.5,6.29,13.49,0.185,26,11,18.41,0,0
NMR-500303,Worker,Colony-E,30.7,50,0.405,34.2,17.7,8.17,14.61,0.084,34,10,16.47,0,0
NMR-505449,Worker,Colony-E,23.5,119,0.24,33.0,19.9,5.95,10.4,0.46,12,11,16.03,0,1
NMR-502288,Soldier,Colony-A,23.5,73,0.248,31.6,19.1,6.38,8.06,0.265,23,9,22.77,1,0
NMR-509108,Worker,Colony-B,17.4,58,0.231,33.2,15.7,7.48,17.47,0.418,26,6,21.61,1,0
NMR-508088,Worker,Colony-E,32.5,73,0.179,33.7,30.1,6.61,15.47,0.159,25,8,17.04,1,0
NMR-504081,Worker,Colony-A,38.3,72,0.265,32.5,10.9,8.0,11.58,0.267,29,10,14.22,0,1
NMR-504032,Worker,Colony-A,28.2,73,0.219,30.9,13.8,7.0,15.05,0.333,31,12,27.75,0,0
NMR-507673,Worker,Colony-E,29.1,155,0.229,32.6,18.3,5.61,18.43,0.205,26,9,24.73,1,0
NMR-501393,Worker,Colony-D,36.8,24,0.219,33.0,23.0,6.72,14.54,0.135,31,9,18.68,0,0
NMR-501665,Worker,Colony-B,36.3,66,0.234,31.8,14.6,7.86,20.82,0.318,20,8,21.48,0,1
NMR-505527,Soldier,Colony-C,30.6,53,0.212,31.9,17.6,7.13,12.16,0.238,23,10,20.59,0,1
NMR-501664,Worker,Colony-D,28.5,34,0.211,33.2,19.0,8.61,9.14,0.267,13,16,27.21,1,0
NMR-503383,Worker,Colony-E,18.5,24,0.233,31.2,12.5,6.95,14.12,0.236,26,6,18.16,0,0
NMR-504932,Worker,Colony-E,33.0,56,0.206,30.8,41.9,6.47,12.31,0.235,29,11,12.31,1,0
NMR-503162,Worker,Colony-D,21.1,52,0.185,32.9,18.7,7.5,12.6,0.187,18,17,20.59,1,1
NMR-501025,Breeder,Colony-B,40.6,135,0.236,31.2,10.9,6.06,4.99,0.246,32,6,20.14,1,0
NMR-503264,Worker,Colony-A,29.8,55,0.253,31.4,21.8,6.56,15.28,0.391,21,12,22.27,0,0
NMR-504901,Soldier,Colony-E,38.6,55,0.291,32.6,18.4,6.05,13.36,0.411,32,5,21.63,1,0
NMR-503007,Soldier,Colony-D,46.7,26,0.279,32.9,28.2,7.19,7.86,0.147,30,14,18.66,1,1
NMR-500241,Breeder,Colony-A,34.0,90,0.231,32.1,5.0,7.24,6.76,0.444,22,8,20.22,0,1
NMR-501539,Worker,Colony-B,21.9,64,0.255,33.7,12.8,7.73,10.6,0.295,12,11,23.36,0,0
NMR-503414,Worker,Colony-D,25.8,74,0.359,32.1,28.6,6.39,10.83,0.337,22,9,26.26,1,1
NMR-502006,Breeder,Colony-E,41.3,139,0.198,32.0,8.7,6.52,1.83,0.458,17,10,17.64,0,1
NMR-500399,Worker,Colony-B,25.0,59,0.213,30.1,15.9,7.72,17.6,0.196,17,8,19.6,0,0
NMR-505557,Queen,Colony-E,36.4,48,0.192,31.5,13.9,4.78,6.64,0.39,29,5,16.19,0,1
NMR-508726,Worker,Colony-A,34.4,57,0.22,32.7,12.1,7.5,24.84,0.113,24,11,16.83,0,0
NMR-508174,Soldier,Colony-C,36.0,57,0.232,32.7,21.9,8.27,12.26,0.476,27,8,16.22,1,1
NMR-509221,Worker,Colony-A,23.5,46,0.241,33.3,19.9,5.85,9.7,0.189,21,13,17.19,1,0
NMR-508644,Queen,Colony-E,54.1,35,0.238,31.2,19.2,6.15,4.6,0.111,23,10,15.74,0,1
NMR-500745,Worker,Colony-B,32.8,47,0.25,32.0,24.5,6.13,39.87,0.165,21,13,19.98,1,1
NMR-503566,Breeder,Colony-B,44.7,29,0.161,32.6,11.7,6.08,13.94,0.077,27,11,21.76,0,1
NMR-500537,Worker,Colony-E,28.4,134,0.234,32.7,20.4,7.32,9.76,0.421,18,5,20.02,1,0
NMR-500030,Soldier,Colony-B,29.5,51,0.222,31.7,11.2,7.74,11.39,0.175,29,11,25.59,1,1
NMR-509075,Worker,Colony-A,38.3,51,0.238,32.6,22.4,5.79,9.44,0.265,22,12,22.26,1,1
NMR-501861,Worker,Colony-D,30.8,97,0.357,32.1,22.4,6.87,9.91,0.424,34,7,8.28,0,0
NMR-509755,Worker,Colony-E,27.6,52,0.32,32.1,47.5,6.52,11.57,0.198,26,8,19.16,1,1
NMR-501673,Worker,Colony-E,29.4,33,0.185,31.7,23.0,9.28,11.28,0.335,27,6,14.66,1,0
NMR-509250,Worker,Colony-D,32.5,72,0.232,30.9,5.0,7.06,13.92,0.242,30,13,15.49,0,0
NMR-503592,Breeder,Colony-D,38.9,34,0.364,32.9,18.2,6.21,7.8,0.213,22,15,24.02,1,0
NMR-504176,Breeder,Colony-A,33.1,105,0.193,32.2,10.5,6.11,20.89,0.375,25,7,27.16,1,0
NMR-508573,Worker,Colony-E,28.8,48,0.132,34.1,10.0,7.0,11.31,0.229,28,8,15.42,0,0
NMR-502690,Worker,Colony-E,28.2,116,0.417,32.7,11.2,8.16,16.79,0.331,19,11,15.97,0,1
NMR-503704,Worker,Colony-D,26.7,113,0.192,31.8,11.5,5.88,12.9,0.091,17,8,23.92,1,0
NMR-505049,Worker,Colony-E,35.0,98,0.14,32.6,12.1,6.84,13.88,0.127,27,14,17.19,1,1
NMR-505868,Worker,Colony-C,35.8,45,0.159,31.1,9.8,7.8,13.42,0.109,32,14,17.71,0,0
NMR-508523,Soldier,Colony-A,41.2,85,0.154,32.0,16.0,5.98,9.48,0.547,26,11,24.83,1,0
NMR-505697,Worker,Colony-A,21.4,45,0.208,32.6,16.6,6.53,9.2,0.166,23,7,18.26,0,1
NMR-500814,Worker,Colony-D,25.8,114,0.242,32.9,23.1,7.19,9.97,0.381,31,20,17.02,0,1
NMR-509814,Soldier,Colony-E,37.2,24,0.211,31.8,17.6,7.31,10.32,0.146,23,13,19.34,1,1
NMR-501841,Worker,Colony-E,34.8,79,0.132,33.6,13.0,7.76,8.35,0.448,30,9,13.57,0,1
NMR-509639,Soldier,Colony-C,35.5,23,0.366,31.9,64.5,6.93,6.65,0.584,23,9,16.68,1,1
NMR-502197,Soldier,Colony-D,37.7,82,0.253,32.2,12.6,6.91,16.75,0.55,18,13,19.26,0,1
NMR-508913,Worker,Colony-A,31.9,56,0.24,30.3,15.5,7.23,14.29,0.123,25,6,15.6,0,0
NMR-505084,Worker,Colony-A,31.8,27,0.236,32.0,13.5,6.5,32.73,0.156,25,13,18.48,0,1
NMR-507865,Worker,Colony-B,31.9,58,0.293,32.0,19.8,6.9,13.28,0.196,22,10,20.1,1,1
NMR-503239,Worker,Colony-A,22.1,95,0.359,31.8,17.7,5.76,8.94,0.47,30,9,18.58,0,0
NMR-500504,Worker,Colony-A,37.5,35,0.319,32.1,10.2,5.83,10.76,0.309,19,7,18.56,1,1
NMR-506356,Breeder,Colony-A,31.6,80,0.184,31.7,10.4,7.18,3.88,0.153,27,8,20.34,0,1
NMR-506424,Worker,Colony-E,28.7,61,0.211,32.4,23.3,7.03,22.19,0.509,16,7,21.56,1,1
NMR-503132,Worker,Colony-A,19.4,52,0.183,32.2,28.6,6.74,12.19,0.544,15,9,23.71,1,1
NMR-507579,Worker,Colony-A,19.4,65,0.163,32.3,19.2,6.31,10.28,0.503,28,13,14.01,1,1
NMR-509074,Soldier,Colony-D,30.8,31,0.217,32.9,23.5,6.89,10.97,0.379,24,10,14.54,1,1
NMR-507820,Soldier,Colony-A,36.5,83,0.398,31.8,8.8,5.86,13.24,0.429,22,11,22.83,0,1
NMR-506811,Worker,Colony-D,32.0,97,0.245,31.7,14.7,7.52,28.24,0.144,20,12,24.02,0,1
NMR-504704,Soldier,Colony-B,35.5,64,0.34,33.0,13.2,7.73,2.69,0.395,12,7,19.91,0,1
NMR-504984,Soldier,Colony-C,41.1,68,0.175,31.7,38.1,9.45,3.2,0.368,20,10,20.91,1,1
NMR-508789,Worker,Colony-E,20.7,97,0.211,31.2,10.7,7.1,11.99,0.175,21,11,14.7,0,0
NMR-501635,Breeder,Colony-B,31.8,31,0.279,31.2,11.2,6.15,3.67,0.479,22,13,23.64,1,1
NMR-507137,Worker,Colony-C,20.9,32,0.275,32.1,16.2,7.82,8.53,0.27,35,8,15.8,0,0
NMR-509415,Worker,Colony-C,26.2,97,0.221,33.0,19.0,6.28,10.74,0.171,24,14,21.86,1,0
NMR-506976,Soldier,Colony-B,43.6,66,0.1,33.4,25.0,7.19,6.49,0.397,20,6,19.67,1,0
NMR-503219,Soldier,Colony-E,41.8,72,0.335,32.2,21.1,7.63,7.94,0.215,26,10,24.0,1,1
NMR-505052,Soldier,Colony-C,35.6,47,0.358,31.4,28.1,7.16,11.1,0.148,24,11,21.2,0,1
NMR-507393,Worker,Colony-E,35.1,44,0.243,32.1,15.0,6.31,12.64,0.6,21,21,21.44,1,1
NMR-500479,Worker,Colony-A,14.2,35,0.295,31.9,22.5,8.15,11.31,0.198,22,8,19.64,0,0
NMR-505644,Worker,Colony-D,34.8,55,0.177,31.8,14.0,6.53,16.41,0.303,16,12,16.27,1,1
NMR-509439,Worker,Colony-D,31.4,45,0.22,32.9,10.6,7.47,18.7,0.465,20,15,14.08,0,0
NMR-509324,Worker,Colony-C,31.1,88,0.164,31.8,29.5,4.9,15.66,0.328,22,19,21.34,0,0
NMR-506518,Worker,Colony-A,24.9,61,0.208,31.2,20.9,6.89,12.59,0.134,27,11,17.72,1,0
NMR-507170,Soldier,Colony-B,35.8,39,0.294,31.8,14.6,7.93,7.09,0.33,20,11,25.83,0,0
NMR-502721,Breeder,Colony-A,37.4,39,0.205,30.9,18.1,5.36,9.83,0.444,17,9,24.1,1,1
NMR-501755,Soldier,Colony-A,30.8,78,0.268,32.1,11.7,7.42,9.49,0.104,21,6,22.04,0,1
NMR-507458,Worker,Colony-A,28.8,72,0.318,32.0,15.9,5.98,17.7,0.395,26,10,19.96,0,1
NMR-502508,Worker,Colony-D,32.7,101,0.305,33.3,38.8,8.03,8.19,0.47,18,14,25.19,1,1
NMR-504180,Worker,Colony-E,30.5,55,0.416,31.7,18.4,9.43,11.75,0.148,16,10,26.17,1,1
NMR-509828,Worker,Colony-D,35.8,67,0.287,31.7,14.9,6.7,13.53,0.32,21,15,17.24,0,0
NMR-508116,Worker,Colony-D,44.7,43,0.276,31.7,18.3,8.22,7.89,0.201,28,11,18.38,1,0
NMR-506753,Worker,Colony-E,14.9,43,0.17,29.4,16.4,7.26,12.11,0.298,27,11,21.59,1,0
NMR-503144,Soldier,Colony-B,39.5,37,0.311,31.4,9.8,6.25,10.65,0.455,30,6,17.74,0,1
NMR-506208,Worker,Colony-B,34.6,44,0.267,31.8,12.6,8.44,14.66,0.315,25,8,23.44,0,0
NMR-507142,Soldier,Colony-E,35.4,70,0.097,33.0,16.8,7.54,3.07,0.141,23,6,22.18,0,1
NMR-504741,Worker,Colony-C,36.9,28,0.293,32.9,24.1,7.16,14.57,0.267,24,6,19.81,1,0
NMR-502722,Soldier,Colony-E,25.7,37,0.163,31.6,14.3,6.89,4.46,0.254,19,13,16.82,1,0
NMR-500488,Soldier,Colony-D,30.8,142,0.472,31.6,24.5,7.33,7.95,0.348,27,14,15.63,0,1
NMR-507899,Queen,Colony-A,44.5,92,0.201,33.3,27.5,8.28,25.64,0.435,26,11,25.23,1,1
NMR-504482,Breeder,Colony-C,37.1,77,0.161,32.5,17.7,7.25,5.16,0.231,16,8,22.96,0,1
NMR-509134,Worker,Colony-C,21.1,51,0.348,32.8,10.1,7.88,11.67,0.404,18,9,18.29,0,1
NMR-507794,Soldier,Colony-A,38.5,48,0.308,32.1,12.9,6.6,6.17,0.17,25,12,20.47,0,1
NMR-507455,Worker,Colony-E,34.1,38,0.178,33.6,13.1,8.32,14.76,0.314,25,5,17.95,1,0
NMR-501812,Worker,Colony-E,28.2,160,0.39,32.6,18.2,6.23,18.1,0.406,23,14,20.31,0,1
NMR-504709,Breeder,Colony-A,39.5,75,0.148,31.7,15.8,6.89,5.21,0.5,25,8,16.67,1,0
NMR-507996,Breeder,Colony-E,44.3,47,0.277,31.9,27.8,6.46,7.42,0.381,21,12,22.26,1,1
NMR-506765,Breeder,Colony-E,46.2,53,0.149,32.2,18.9,7.33,7.43,0.122,37,8,15.47,0,1
NMR-502651,Soldier,Colony-D,26.2,130,0.391,32.1,15.0,8.72,19.18,0.267,29,11,16.06,0,1
NMR-508832,Soldier,Colony-C,22.4,42,0.346,33.0,11.0,4.39,7.83,0.096,26,9,23.0,0,1
NMR-502419,Breeder,Colony-A,39.5,97,0.157,32.2,17.1,7.58,1.75,0.314,17,12,19.07,1,1
NMR-501038,Worker,Colony-D,41.5,44,0.189,32.5,9.7,5.82,7.82,0.588,29,10,20.16,0,1
NMR-508678,Worker,Colony-D,29.6,47,0.203,34.2,9.7,6.6,12.86,0.261,30,16,22.45,0,0
NMR-506542,Worker,Colony-E,28.6,136,0.234,32.8,21.5,4.53,9.38,0.135,19,12,18.43,1,0
NMR-500283,Worker,Colony-E,37.0,47,0.356,31.9,7.7,8.93,14.11,0.432,22,12,18.26,0,1
NMR-501322,Soldier,Colony-D,24.3,49,0.188,32.0,15.1,6.11,7.14,0.486,26,9,21.27,0,1
NMR-508259,Worker,Colony-C,29.0,38,0.219,32.5,17.7,7.21,16.48,0.352,20,6,24.06,1,1
NMR-502351,Worker,Colony-B,33.8,100,0.349,32.1,40.9,6.8,15.63,0.459,22,7,23.15,1,1
