sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-508184,TreatmentA,B01,83.36,1435219,18670,0.0947,0.2238,49.15,0.1221,783,381,0,0
GEN-502288,Control,B03,96.9,2260363,11867,0.0379,0.097,50.29,0.2051,1240,231,0,0
GEN-508414,Control,B01,117.47,474457,12977,0.0564,0.2334,49.17,0.1332,2287,619,1,0
GEN-505926,TreatmentA,B02,78.7,1719025,18652,0.0072,0.1027,45.85,0.2808,2269,307,1,0
GEN-506794,TreatmentA,B02,122.36,2131429,13488,0.0594,0.1941,44.57,0.2282,1869,125,0,1
GEN-508589,TreatmentB,B02,93.23,286419,13639,0.0524,0.1341,44.05,0.0199,1011,422,0,0
GEN-508179,Control,B03,83.07,2303451,14480,0.0207,0.1227,43.77,0.3567,2049,308,0,0
GEN-500535,Control,B01,100.59,4301137,12887,0.0134,0.2572,46.52,0.1742,1744,603,0,1
GEN-505065,TreatmentA,B02,87.96,3301883,17866,0.027,0.1452,46.55,0.1014,1663,280,1,1
GEN-501614,TreatmentB,B01,116.63,837559,16858,0.0834,0.128,45.81,0.1024,2119,513,0,1
GEN-501884,TreatmentB,B03,125.85,2563382,12863,0.0022,0.1058,45.99,0.0415,2914,731,1,1
GEN-504621,TreatmentA,B03,78.11,539487,15401,0.0619,0.0972,46.37,0.3825,880,556,0,0
GEN-502548,TreatmentB,B02,86.91,1874462,18634,0.0321,0.0933,48.7,0.2698,1466,688,1,0
GEN-503802,TreatmentB,B02,106.05,1345704,16544,0.1247,0.053,44.81,0.188,1553,1029,0,1
GEN-507909,Control,B03,117.27,1433302,12058,0.0696,0.2247,47.69,0.1758,2291,385,0,1
GEN-501542,Control,B03,95.32,2066486,15954,0.084,0.1741,45.69,0.1134,1668,49,0,1
GEN-507182,Control,B02,111.12,1473902,13049,0.0394,0.132,47.65,0.3515,1474,1706,1,1
GEN-507262,TreatmentA,B03,73.42,1652048,13038,0.1222,0.2012,45.85,0.2095,1880,403,0,1
GEN-500625,TreatmentB,B03,88.59,2040564,15570,0.0677,0.2353,48.56,0.0867,1186,869,1,0
GEN-505444,TreatmentB,B02,97.6,341373,17076,0.0917,0.2115,49.13,0.0762,1164,679,0,0
GEN-505044,Control,B01,124.99,2807777,13921,0.0399,0.2114,48.73,0.3765,1390,234,0,1
GEN-502106,TreatmentA,B02,110.77,2570860,11828,0.026,0.2896,47.19,0.0826,1424,629,0,0
GEN-506789,Control,B03,80.86,852228,10566,0.0426,0.2137,43.6,0.194,1366,316,0,0
GEN-509634,TreatmentB,B03,124.5,1277034,16431,0.0181,0.1248,45.31,0.2054,826,542,1,1
GEN-507631,Control,B01,82.79,1409148,14831,0.0459,0.2245,43.24,0.1806,2015,116,0,0
GEN-503641,TreatmentA,B01,125.98,2581820,15743,0.0402,0.1008,45.33,0.2248,775,432,0,0
GEN-501651,TreatmentA,B02,80.82,1283545,12581,0.0813,0.1028,49.43,0.3696,3135,508,0,0
GEN-503559,Control,B01,103.25,1552420,15218,0.1483,0.1592,45.01,0.285,1698,26,0,1
GEN-507974,TreatmentB,B01,81.72,2153869,17044,0.0388,0.1909,47.48,0.1922,1996,518,1,0
GEN-500690,Control,B02,99.08,2109092,15422,0.1043,0.1341,47.19,0.2131,1612,726,0,1
GEN-502515,TreatmentA,B03,98.63,2381416,17717,0.0381,0.1838,49.81,0.0255,2805,914,1,0
GEN-508397,TreatmentA,B03,104.24,3323902,13566,0.0693,0.2392,48.51,0.1261,1393,869,1,0
GEN-508765,Control,B02,132.13,628732,13649,0.0305,0.1571,45.22,0.1219,2300,18,0,0
GEN-508798,TreatmentA,B01,115.58,1187873,16131,0.0226,0.1437,42.84,0.2422,2185,583,1,0
GEN-508838,TreatmentB,B01,96.7,2516709,13717,0.0967,0.0969,44.65,0.1182,1350,861,0,1
GEN-507504,TreatmentB,B03,98.62,1516377,12308,0.0243,0.0843,49.77,0.2146,998,921,0,0
GEN-503000,TreatmentA,B02,94.2,517863,15876,0.0088,0.1177,43.98,0.3415,2412,1375,1,0
GEN-500373,TreatmentB,B02,83.08,2037252,9605,0.0485,0.262,43.73,0.0717,1598,498,0,0
GEN-502828,TreatmentB,B03,87.7,703232,20774,0.0396,0.238,45.95,0.0928,2537,586,1,0
GEN-500509,TreatmentA,B03,110.93,2125724,15452,0.0108,0.0519,43.41,0.3525,1311,345,0,0
GEN-500073,Control,B01,95.18,1433908,13208,0.0518,0.1489,45.84,0.4075,1389,459,0,1
GEN-502233,Control,B03,105.07,2195132,14082,0.0593,0.1035,48.03,0.4499,1880,53,0,0
GEN-505966,TreatmentB,B02,105.48,1411678,14950,0.0178,0.0866,45.23,0.1378,1196,1035,1,1
GEN-501003,TreatmentB,B02,92.9,1661062,19465,0.0079,0.086,47.29,0.202,1229,644,1,1
GEN-504022,TreatmentB,B01,93.64,773986,15962,0.0279,0.1484,41.6,0.1088,1090,1707,1,0
GEN-501721,TreatmentB,B02,82.0,1820693,12408,0.0221,0.1357,47.92,0.3999,1489,821,0,1
GEN-504954,TreatmentA,B03,113.02,1997051,15376,0.035,0.0578,47.41,0.2184,1301,630,1,1
GEN-504393,TreatmentB,B01,110.36,104194,14060,0.0577,0.0332,47.51,0.1472,1486,527,0,1
GEN-508494,TreatmentB,B02,87.39,1579641,14342,0.0461,0.0668,46.26,0.2939,2137,579,1,0
GEN-500419,Control,B03,98.68,2143404,12784,0.0652,0.216,42.55,0.0891,921,-18,0,0
GEN-505834,TreatmentB,B01,80.8,2378598,14384,0.0227,0.0342,46.9,0.3877,1632,676,0,0
GEN-507686,Control,B02,84.07,1170909,13353,0.0289,0.139,45.05,0.1063,2293,71,0,1
GEN-504033,TreatmentB,B03,105.13,412548,15914,0.0753,0.1025,46.72,0.1502,1167,775,0,1
GEN-506991,TreatmentB,B03,136.05,2761495,16447,0.0366,0.1703,47.16,0.1362,870,1116,1,1
GEN-500908,TreatmentB,B02,90.89,1979873,12796,0.1315,0.1875,48.89,0.2126,2650,915,0,0
GEN-506680,Control,B02,95.65,2016916,12071,0.0259,0.2489,44.96,0.2947,2425,231,0,1
GEN-509823,Control,B01,117.86,1615151,10916,0.0084,0.2444,48.04,0.1764,2220,354,0,1
GEN-500878,TreatmentA,B03,108.28,2197803,14705,0.0621,0.0587,48.91,0.279,1942,720,0,0
GEN-504699,TreatmentB,B01,108.57,1333063,14624,0.0497,0.1442,49.33,0.0632,1733,1800,1,0
GEN-505249,TreatmentB,B01,92.42,2052994,15288,0.0184,0.1226,45.74,0.4759,1755,1149,0,1
GEN-504917,TreatmentB,B03,100.28,675954,19931,0.0333,0.1662,47.43,0.1042,2974,814,1,0
GEN-504074,Control,B02,99.95,2456801,12191,0.0295,0.0928,46.67,0.1057,2664,107,0,1
GEN-506351,TreatmentA,B02,118.4,631873,13918,0.0562,0.1559,47.36,0.0528,1909,643,1,0
GEN-500887,TreatmentA,B01,97.83,1026639,12818,0.0322,0.1731,42.58,0.0434,875,1334,1,0
GEN-505505,TreatmentB,B03,144.88,925205,11142,0.0182,0.1418,48.74,0.0639,1411,589,0,0
GEN-504450,TreatmentB,B03,98.72,1238703,8455,0.0439,0.1473,42.74,0.121,3136,654,1,0
GEN-506083,TreatmentB,B02,111.08,1711006,19591,0.0823,0.1299,42.9,0.0543,1686,1749,1,0
GEN-503966,Control,B02,90.34,400339,11112,0.0831,0.1308,43.91,0.1735,1835,337,0,0
GEN-502496,Control,B03,99.7,2027334,14409,0.0229,0.1549,47.23,0.1631,969,678,1,1
GEN-501466,TreatmentB,B03,98.37,504606,13540,0.1205,0.1839,43.12,0.1663,1843,795,0,0
GEN-500348,TreatmentB,B02,91.74,393128,10027,0.0692,0.0956,48.29,0.2881,2290,940,0,0
GEN-505791,Control,B02,98.17,2852268,13590,0.0187,0.0756,47.78,0.2734,945,580,0,0
GEN-504059,TreatmentB,B03,95.0,2019268,14133,0.0481,0.176,46.79,0.4707,1026,617,1,1
GEN-506241,TreatmentB,B03,98.97,1762863,19775,0.0301,0.2064,47.37,0.0487,1481,939,1,0
GEN-504224,TreatmentB,B01,77.63,344956,21840,0.0854,0.1289,44.47,0.114,1605,2253,1,0
GEN-509426,Control,B01,84.74,2680202,14702,0.03,0.2162,45.72,0.1765,1288,378,0,1
GEN-501496,Control,B01,122.35,981111,9308,0.0258,0.1837,45.62,0.1972,1845,186,0,0
GEN-503850,Control,B01,112.26,1218339,13720,0.0821,0.0877,46.42,0.1082,1978,-92,0,1
GEN-507226,Control,B03,86.95,3434061,13151,0.048,0.1163,44.91,0.1999,1139,82,0,1
GEN-502865,TreatmentA,B01,82.53,613243,17560,0.0108,0.1698,43.12,0.2561,1607,282,0,0
GEN-509353,Control,B01,66.67,1435926,17733,0.0112,0.0493,46.74,0.2316,2212,109,0,1
GEN-504088,TreatmentA,B03,93.84,435974,15578,0.0671,0.137,47.24,0.1744,1938,653,1,1
GEN-501731,TreatmentB,B01,85.16,688438,15827,0.0881,0.193,47.53,0.1057,2490,962,0,0
GEN-500976,TreatmentB,B02,87.99,995406,14058,0.1521,0.2006,43.62,0.4736,2035,1322,0,1
GEN-506350,Control,B01,90.84,4078332,14184,0.0781,0.1467,49.08,0.1242,1993,358,0,1
GEN-504238,TreatmentA,B03,113.47,1682656,14077,0.0981,0.0918,47.96,0.2266,2743,1752,1,1
GEN-508706,Control,B03,107.11,1443013,16383,0.0478,0.2172,49.2,0.3016,1509,321,0,0
GEN-502983,Control,B02,107.98,1959842,13013,0.0105,0.1526,43.56,0.1751,1680,378,1,1
GEN-509012,Control,B02,111.85,3442882,12207,0.1199,0.1389,50.06,0.1209,2124,-84,0,0
GEN-506378,Control,B02,80.37,2491995,10865,0.0992,0.2379,48.68,0.273,2461,791,0,1
GEN-500495,TreatmentA,B03,94.73,2410056,21449,0.0443,0.1878,46.83,0.2551,2975,577,1,1
GEN-507706,TreatmentB,B02,116.77,1625164,13535,0.0724,0.1428,47.06,0.2608,1467,457,1,1
GEN-505481,Control,B01,100.49,1338853,12376,0.0549,0.0757,47.37,0.0763,1616,721,0,1
GEN-504090,TreatmentB,B01,75.0,1593321,21406,0.0069,0.1463,45.74,0.1753,1002,513,1,1
GEN-503634,Control,B03,105.06,1649943,13092,0.0352,0.0819,46.77,0.1933,1901,146,0,1
GEN-501946,Control,B01,61.69,3380952,14084,0.0666,0.1615,48.44,0.4343,2874,249,0,1
GEN-509812,Control,B03,113.07,1197479,19064,0.0732,0.1371,44.69,0.1796,2007,505,1,0
GEN-505658,TreatmentA,B03,106.38,395036,15686,0.0194,0.1183,46.97,0.124,1481,368,0,1
GEN-503677,TreatmentA,B03,78.64,1232015,13711,0.0779,0.1457,49.11,0.1778,1352,351,0,0
GEN-501883,Control,B02,119.13,1839864,19250,0.0669,0.1139,43.54,0.3325,1962,288,1,0
GEN-505352,TreatmentB,B03,134.25,3488397,15141,0.0169,0.115,47.12,0.4921,1641,764,1,1
GEN-503497,Control,B03,116.51,1623147,16853,0.0209,0.2154,46.2,0.1304,1255,468,1,0
GEN-509571,Control,B01,78.17,1530683,14904,0.0414,0.2019,48.1,0.318,2512,295,0,1
GEN-504216,TreatmentB,B01,105.86,1368707,13837,0.1008,0.1785,45.24,0.1046,1406,1090,0,0
GEN-507382,TreatmentB,B02,120.29,960874,19005,0.0251,0.0484,49.97,0.1008,702,538,0,1
GEN-505855,TreatmentA,B01,107.07,309978,18593,0.0745,0.1182,45.51,0.203,3376,307,0,1
GEN-507739,TreatmentA,B03,124.53,2192401,14996,0.0656,0.1786,48.83,0.1007,1567,749,0,0
GEN-501706,TreatmentA,B03,92.28,1422823,17916,0.0906,0.1528,42.77,0.1526,2091,858,0,0
GEN-509276,TreatmentB,B01,89.62,2006811,14082,0.0965,0.1313,45.86,0.3013,1809,1219,1,1
GEN-502581,TreatmentB,B03,98.13,781350,14116,0.0326,0.1607,47.93,0.0632,1860,495,0,0
GEN-505994,TreatmentA,B02,92.09,1636935,18359,0.0202,0.1658,47.0,0.085,1966,395,1,0
GEN-507303,Control,B03,62.78,1313354,13631,0.0121,0.1464,48.52,0.1991,1578,230,1,0
GEN-501793,TreatmentB,B03,86.53,3214238,15221,0.0401,0.086,46.39,0.1628,1471,736,0,1
GEN-508185,Control,B01,90.32,2572397,14481,0.0511,0.1788,48.89,0.272,991,289,0,0
GEN-502014,TreatmentB,B02,80.94,2691995,18269,0.0655,0.1085,47.32,0.3747,2097,845,1,1
GEN-506750,Control,B02,116.42,614809,15886,0.0867,0.1598,49.1,0.0662,1677,419,0,0
GEN-506494,Control,B02,90.26,1582793,17091,0.1011,0.074,46.21,0.3229,2060,126,0,0
GEN-508747,TreatmentA,B01,85.11,2329289,13265,0.0025,0.0903,46.34,0.1692,1623,571,1,1
GEN-508548,Control,B03,92.03,965593,12049,0.0564,0.1234,43.82,0.2829,1355,-20,0,0
GEN-502443,TreatmentA,B03,112.08,2608355,15784,0.069,0.2002,49.01,0.2335,556,516,0,1
GEN-507720,TreatmentA,B01,83.94,2701715,14273,0.0124,0.1939,45.83,0.3648,1432,751,1,1
GEN-503969,TreatmentA,B02,116.7,1023714,16723,0.0345,0.1549,47.81,0.1742,1709,362,1,1
GEN-505522,TreatmentA,B02,85.7,1597527,13668,0.0375,0.1931,47.26,0.2001,1295,461,0,1
GEN-508093,TreatmentB,B01,100.0,2058386,15278,0.0143,0.1453,48.27,0.2736,1203,567,1,1
GEN-504772,TreatmentB,B01,111.98,3865831,15997,0.0126,0.1107,44.97,0.0937,1855,1759,1,1
GEN-509498,TreatmentA,B02,92.12,1357882,16535,0.089,0.1365,49.73,0.327,1648,791,0,0
GEN-503985,TreatmentB,B01,101.18,2986162,18598,0.028,0.2467,49.62,0.1422,1962,684,1,0
GEN-505407,TreatmentB,B01,109.26,1452754,18862,0.0308,0.0934,46.22,0.0513,3286,868,1,1
GEN-505253,TreatmentB,B03,109.08,3799155,15138,0.0232,0.1859,45.53,0.1843,1293,607,1,1
GEN-505978,TreatmentB,B03,85.21,1759612,15209,0.0273,0.2427,45.4,0.2919,1960,669,0,1
GEN-509363,TreatmentA,B02,99.01,741349,15481,0.0195,0.1261,43.67,0.0817,822,475,0,1
GEN-502158,TreatmentA,B01,91.41,2484996,15648,0.0436,0.1163,43.32,0.2924,1323,327,0,0
GEN-506987,TreatmentA,B02,92.64,1320629,17325,0.0289,0.2474,49.39,0.2277,1717,896,1,1
GEN-504185,TreatmentB,B01,104.09,1847928,11772,0.0052,0.2256,45.28,0.1423,1754,667,0,0
GEN-505449,Control,B01,93.96,2252466,13743,0.0167,0.1231,47.37,0.1399,1482,23,1,1
GEN-502832,Control,B03,115.17,1483867,16253,0.0131,0.1019,48.19,0.1988,2624,224,1,0
GEN-502987,TreatmentB,B02,132.61,1312800,18706,0.0349,0.1314,47.09,0.2269,1411,484,1,0
GEN-504952,Control,B03,80.72,1691269,13463,0.0187,0.1079,44.95,0.2974,2212,713,0,1
GEN-509577,TreatmentA,B01,105.29,1369219,13181,0.0296,0.1131,46.88,0.1478,4218,1015,1,1
GEN-505762,TreatmentA,B02,108.71,1246483,12366,0.038,0.1351,48.86,0.0557,1809,686,0,0
GEN-505193,TreatmentB,B03,82.44,1225553,15512,0.024,0.2781,48.95,0.2146,1614,1139,0,1
GEN-508098,TreatmentA,B03,91.88,514897,14332,0.0426,0.1677,44.05,0.1258,1280,416,0,0
GEN-501554,Control,B02,100.28,1765633,15275,0.0755,0.1494,44.09,0.2549,1416,154,0,1
GEN-500643,TreatmentB,B02,112.8,432898,13950,0.0658,0.1052,44.53,0.2739,2371,512,1,0
GEN-501034,TreatmentA,B02,106.91,1472261,12487,0.0836,0.2174,43.36,0.2264,1676,378,0,0
GEN-502352,TreatmentA,B02,134.77,825611,14073,0.0436,0.2357,48.87,0.1282,3413,279,0,0
GEN-502406,TreatmentA,B01,107.95,874057,18136,0.0232,0.1132,46.26,0.1416,2323,722,1,1
GEN-501948,TreatmentA,B03,119.06,4928557,16790,0.0366,0.1792,48.34,0.2231,1727,408,1,1
GEN-508281,TreatmentB,B03,112.95,1574878,12913,0.0107,0.1225,48.36,0.0641,2119,1495,1,1
GEN-503011,TreatmentB,B02,71.3,1619397,13770,0.0743,0.1546,46.12,0.1616,1291,838,0,1
GEN-505494,TreatmentB,B02,92.97,1992697,14660,0.0318,0.1022,47.59,0.1531,1176,1356,1,1
GEN-501876,TreatmentA,B01,106.25,770278,13225,0.0265,0.1212,52.02,0.27,1842,959,1,0
GEN-506775,TreatmentB,B01,63.86,1607868,11958,0.068,0.1408,46.9,0.3411,1278,1015,0,1
GEN-505918,Control,B02,90.12,1142688,12762,0.0262,0.0685,44.67,0.159,1521,105,0,1
GEN-506940,TreatmentB,B01,102.23,3093846,14438,0.0551,0.126,44.43,0.25,1703,1497,1,0
GEN-505925,TreatmentA,B02,103.19,4046261,12584,0.0184,0.1513,45.94,0.0923,1604,817,0,1
GEN-508591,TreatmentB,B01,85.52,2160660,14225,0.0049,0.1293,44.55,0.4147,2253,467,0,1
GEN-506896,TreatmentB,B02,119.48,2967239,20568,0.2298,0.2423,47.35,0.1669,1121,844,0,1
GEN-509873,TreatmentB,B02,97.89,1291291,10882,0.0228,0.1922,51.49,0.2152,2028,857,1,0
GEN-509790,TreatmentA,B03,83.01,1015835,13250,0.0384,0.1033,48.14,0.1297,1136,557,1,1
GEN-501535,Control,B02,98.12,2827872,14976,0.0456,0.124,45.86,0.1833,2457,193,0,1
GEN-504201,TreatmentB,B01,80.82,681226,20040,0.0374,0.2867,45.86,0.1799,1601,1115,1,1
GEN-501016,TreatmentB,B03,77.17,4125284,15624,0.0513,0.185,46.89,0.1287,3060,495,1,0
GEN-505827,TreatmentA,B01,111.74,2642958,19557,0.0226,0.1637,46.93,0.2838,1930,233,0,0
GEN-503784,Control,B03,93.25,1217859,13678,0.0119,0.0586,47.67,0.2386,2192,240,0,0
GEN-504752,Control,B01,90.58,1220308,11565,0.032,0.1062,43.74,0.1492,1849,1028,1,1
GEN-504761,Control,B02,87.55,784640,12702,0.0263,0.2864,47.17,0.0756,1048,270,1,1
GEN-504780,TreatmentB,B01,111.32,1941925,17386,0.0295,0.2193,46.8,0.3164,2055,846,1,1
GEN-501907,Control,B03,100.16,1941376,12237,0.0588,0.1641,48.3,0.3603,1238,77,0,1
GEN-501373,Control,B03,84.13,1960309,16877,0.0199,0.2237,47.0,0.2007,1360,-42,1,1
GEN-504880,TreatmentA,B03,101.67,2263555,18188,0.0089,0.1229,48.8,0.0802,2259,227,0,0
GEN-500902,TreatmentA,B02,108.8,2671695,16465,0.0491,0.1639,44.99,0.122,1362,280,1,1
GEN-506193,TreatmentA,B03,128.9,2393174,12354,0.0465,0.1835,43.07,0.2093,1425,830,0,0
GEN-502945,Control,B02,89.51,459820,17905,0.1324,0.1664,44.16,0.2037,1573,19,0,0
GEN-500111,Control,B01,108.59,1484766,14668,0.0738,0.0612,45.64,0.1732,1574,181,0,1
GEN-504047,Control,B03,93.8,2831196,12688,0.0638,0.1775,42.18,0.3428,1318,208,0,0
GEN-508576,Control,B02,106.71,2757267,18196,0.0442,0.1093,45.67,0.2586,1621,8,0,1
GEN-508974,TreatmentA,B01,94.71,2454351,14174,0.0573,0.1709,45.12,0.3644,2005,514,0,1
GEN-501264,Control,B01,98.62,449697,16677,0.046,0.1426,49.49,0.1467,2379,319,1,0
GEN-502757,Control,B02,107.94,2839567,11599,0.0521,0.0761,44.86,0.1485,1177,905,0,1
GEN-509990,TreatmentA,B01,109.41,1646044,13687,0.0194,0.2807,46.09,0.3455,1337,404,0,1
GEN-501577,TreatmentB,B02,88.94,1297222,17519,0.0053,0.2911,49.4,0.3331,1662,1189,1,1
GEN-501889,Control,B02,105.17,2833312,16443,0.0141,0.0624,47.27,0.1644,1959,49,1,1
GEN-508381,TreatmentA,B03,109.0,2532731,15346,0.0383,0.1576,49.14,0.3243,1180,349,1,0
GEN-508475,TreatmentA,B03,86.63,3501927,12828,0.081,0.2155,50.07,0.3235,1446,382,0,0
GEN-504671,TreatmentA,B01,82.42,665338,18773,0.046,0.1284,46.11,0.2761,2069,253,0,1
GEN-502746,TreatmentA,B01,100.05,1902541,17073,0.0175,0.0472,47.18,0.2228,1818,466,0,0
GEN-502534,Control,B02,130.7,1924662,13097,0.046,0.0616,47.1,0.2466,2159,494,0,0
GEN-508363,Control,B02,103.69,2586546,13622,0.0543,0.1122,43.13,0.206,1127,1213,0,0
GEN-501513,TreatmentA,B03,97.39,1158872,13470,0.1111,0.2786,46.06,0.1516,1586,337,0,0
GEN-508797,Control,B01,109.63,2160985,13653,0.0572,0.0768,45.8,0.2962,1681,543,0,0
GEN-500962,TreatmentA,B02,113.6,777567,14508,0.0538,0.2007,44.63,0.2939,1299,1333,1,1
GEN-503794,TreatmentA,B03,117.83,538722,14748,0.0409,0.1147,46.63,0.2388,1074,456,0,0
GEN-505442,TreatmentA,B03,96.61,2697652,14090,0.0649,0.0949,46.97,0.1108,1331,902,0,1
GEN-502778,TreatmentA,B02,86.95,793342,14628,0.0872,0.1326,46.46,0.2046,2885,392,1,0
GEN-503490,Control,B03,118.63,812039,16352,0.0734,0.1102,49.27,0.219,3024,480,0,0
GEN-504805,Control,B03,78.0,1678306,14533,0.0653,0.1613,46.36,0.352,2112,629,0,1
GEN-502713,TreatmentA,B03,91.18,3344372,18679,0.0432,0.123,48.04,0.0786,1377,728,1,1
GEN-507243,Control,B03,77.75,3276625,13207,0.0377,0.1772,45.83,0.0641,1716,-25,0,0
GEN-504106,Control,B03,130.01,679722,15946,0.0273,0.0944,46.39,0.0691,935,225,1,1
GEN-502370,TreatmentA,B03,109.63,1936677,16912,0.0387,0.143,44.18,0.1822,1546,402,0,0
GEN-508998,TreatmentB,B03,111.85,1182622,17733,0.0246,0.2692,45.3,0.1371,1726,687,1,0
GEN-503810,TreatmentB,B01,104.44,2086194,14380,0.0491,0.1627,48.11,0.087,2286,1015,0,0
GEN-502268,TreatmentB,B03,114.05,3660405,17796,0.047,0.2443,49.41,0.2664,1557,427,1,1
GEN-508850,Control,B02,91.86,1510517,13582,0.1396,0.0675,47.42,0.1794,1023,142,0,0
GEN-500906,TreatmentB,B01,135.56,2204502,15931,0.0095,0.1682,47.41,0.0705,3724,705,0,0
GEN-501431,TreatmentB,B03,109.76,826399,12672,0.0169,0.2098,49.36,0.0941,3046,787,1,0
GEN-504375,Control,B01,97.24,2331136,15381,0.0308,0.1363,44.46,0.1826,2980,406,0,0
GEN-508837,TreatmentB,B02,115.66,731955,17006,0.0292,0.0751,46.82,0.1562,2194,747,1,1
GEN-503300,TreatmentA,B03,84.23,1257673,16397,0.0705,0.2641,48.76,0.4577,4247,656,0,1
GEN-509997,TreatmentA,B01,96.97,7224247,16958,0.0799,0.0848,47.55,0.1655,1524,650,1,1
GEN-509372,Control,B01,86.05,1439146,13974,0.0192,0.107,45.72,0.1114,1402,188,1,1
GEN-502103,TreatmentA,B02,101.98,3010799,13932,0.0183,0.1528,46.61,0.1312,2428,892,1,1
GEN-507374,Control,B02,97.37,2057809,14046,0.071,0.1416,45.07,0.3362,2227,739,0,1
GEN-502351,Control,B01,94.83,1707334,12190,0.0159,0.1443,48.44,0.0383,1577,465,0,1
GEN-500097,Control,B02,114.19,4848835,14023,0.0755,0.091,47.65,0.2967,1187,70,0,0
GEN-500761,TreatmentA,B01,96.84,2027003,17144,0.0227,0.2046,42.73,0.4888,1969,360,1,1
GEN-509545,TreatmentA,B02,94.03,2136452,16555,0.015,0.1496,44.84,0.1563,827,387,1,1
GEN-508843,Control,B02,109.21,1902487,11148,0.0354,0.1995,45.52,0.2706,1602,648,0,1
GEN-503323,Control,B03,126.16,3085464,16603,0.0601,0.1297,47.62,0.1412,1876,-1,0,1
GEN-508258,TreatmentB,B03,94.25,1164421,15986,0.0314,0.0838,49.63,0.1845,1301,452,1,0
GEN-506303,TreatmentB,B02,89.8,1400424,17517,0.0633,0.1731,43.61,0.0893,975,524,1,0
GEN-502267,Control,B02,106.48,1517734,14919,0.0454,0.2226,46.03,0.1652,1984,241,0,0
GEN-501169,Control,B03,96.52,352689,11540,0.0369,0.1978,48.7,0.2442,1243,125,0,1
GEN-506291,Control,B02,83.41,2620272,15994,0.1275,0.076,46.49,0.1975,1255,270,1,1
GEN-507309,TreatmentB,B03,88.32,661868,15594,0.0506,0.1472,47.72,0.3559,1140,639,0,1
GEN-502066,TreatmentB,B02,94.33,1322307,13634,0.0293,0.0731,47.71,0.2387,2639,681,1,1
GEN-505037,TreatmentA,B03,100.72,1451934,17094,0.0847,0.1316,48.31,0.2088,1198,407,0,1
GEN-509376,TreatmentA,B03,96.76,758156,12016,0.0149,0.1921,44.1,0.075,1560,364,1,0
GEN-507623,TreatmentB,B01,97.03,2746678,13718,0.0147,0.1246,48.02,0.2657,2078,725,1,0
GEN-504307,TreatmentA,B01,81.44,3062398,14946,0.0087,0.2283,43.45,0.2302,2116,311,0,1
GEN-509507,Control,B03,106.01,2072802,12866,0.0651,0.1167,45.61,0.1608,1209,815,0,1
GEN-501094,TreatmentB,B02,94.55,1127263,16094,0.0169,0.1137,44.96,0.2035,1393,544,1,0
GEN-509495,Control,B01,88.9,2726988,14372,0.0088,0.1141,44.91,0.1955,3142,214,1,0
GEN-506211,TreatmentB,B03,118.75,1596879,18846,0.0615,0.0339,45.75,0.1617,1574,975,0,1
GEN-506080,Control,B03,105.99,1676048,11844,0.0238,0.1151,45.47,0.1737,1359,453,0,1
GEN-504121,TreatmentA,B03,99.63,6971723,14714,0.1036,0.0982,40.44,0.3358,2424,141,0,0
GEN-509434,Control,B01,105.22,1492349,11846,0.0069,0.1098,46.09,0.271,1216,493,1,0
GEN-502197,Control,B02,93.58,4519091,13115,0.0078,0.0783,43.31,0.1004,1935,98,0,1
GEN-508115,Control,B02,87.79,3198709,13723,0.0404,0.1889,45.15,0.072,959,475,0,0
GEN-501986,Control,B03,88.77,728319,14249,0.0811,0.3262,48.02,0.3987,2104,771,0,1
GEN-507457,TreatmentA,B01,83.2,3460651,15804,0.0736,0.0903,48.22,0.12,1912,349,1,1
GEN-509963,TreatmentB,B03,100.79,1179530,19645,0.0141,0.1145,43.39,0.1438,1333,1235,1,0
GEN-502479,TreatmentB,B02,96.4,2340655,15906,0.0637,0.0855,50.3,0.2464,913,688,1,0
GEN-506386,TreatmentA,B01,110.84,1682944,17085,0.0176,0.1686,48.96,0.0937,2067,214,0,0
GEN-506499,TreatmentB,B03,87.51,1118927,14628,0.0483,0.2358,44.13,0.3129,2316,813,1,1
GEN-506571,TreatmentB,B01,102.78,2189887,16604,0.0498,0.0948,47.13,0.279,1881,456,1,0
GEN-502446,Control,B01,103.14,1044977,12145,0.0449,0.1158,49.21,0.1153,1405,425,0,0
GEN-503862,Control,B01,90.2,614948,12713,0.0075,0.1709,49.2,0.1591,1876,763,0,0
GEN-509460,TreatmentB,B01,103.02,4761357,12001,0.0156,0.1173,45.95,0.183,1405,537,0,1
GEN-506342,Control,B01,121.37,1076810,14440,0.0318,0.1596,52.78,0.0718,1513,275,0,0
GEN-501006,TreatmentB,B02,113.44,3129640,13942,0.09,0.1914,46.46,0.0888,1565,538,0,0
GEN-500064,Control,B02,88.43,939466,13491,0.0351,0.1104,45.29,0.11,1832,-64,0,1
GEN-509191,TreatmentB,B02,80.17,532422,15351,0.0684,0.1044,47.77,0.2328,1053,684,0,1
GEN-503297,TreatmentB,B02,80.27,447687,14836,0.0874,0.0679,47.26,0.1547,2130,450,0,1
GEN-502670,TreatmentA,B03,115.06,1421748,16473,0.018,0.2604,47.13,0.1731,1720,692,1,0
GEN-500118,TreatmentA,B01,97.67,2832747,15905,0.0212,0.1225,47.44,0.2519,1274,679,1,1
